vendor_id,vendor_name,region,risk_rating
V04565,Michael-Ortega,APAC,Medium
V04009,Gonzalez-Mata,LATAM,High
V03128,Mack and Sons,LATAM,Medium
V04012,Simmons-Shaffer,LATAM,Low
V02948,Rice and Sons,APAC,
V01951,Jacobson Ltd,AMER,Medium
V01545,"Phillips, Terry and Lopez",AMER,Medium
V00292,Young Ltd,LATAM,Medium
V01509,White LLC,LATAM,Medium
V00414,Cook and Sons,EMEA,High
V00604,Lee-Wright,LATAM,Medium
V00192,"Wood, Hunter and Peterson",LATAM,
V00937,Tran Ltd,EMEA,Low
V01296,Andrews and Sons,APAC,Medium
V00064,"West, Henderson and Ramirez",APAC,Low
V00306,Bruce-Gonzalez,APAC,Medium
V02461,Morgan and Sons,LATAM,Medium
V03937,Walker-Clark,LATAM,Medium
V03026,"Rodriguez, Reese and Reyes",AMER,Low
V03420,"Ellis, Smith and Moore",EMEA,Low
V03585,Evans LLC,APAC,Medium
V00042,George Group,APAC,Medium
V03746,Lee PLC,EMEA,Low
V00903,Abbott Ltd,LATAM,Medium
V04040,"Clark, Williams and Gonzales",AMER,Low
V02062,Baker Ltd,LATAM,High
V01200,Smith-Oneill,APAC,Medium
V03951,Quinn Inc,EMEA,Low
V04206,"Hernandez, Fleming and Jones",APAC,High
V04189,"Lee, Lopez and Stone",AMER,Medium
V03251,"Potts, Nielsen and Wright",LATAM,Low
V00910,"Fisher, Payne and Thompson",APAC,Medium
V02205,"Mason, Martinez and Beck",LATAM,Low
V02540,   jones-byrd  ,LATAM,Low
V00461,Strickland-Shaw,EMEA,Medium
V02847,"Gonzalez, Curtis and Cox",APAC,Medium
V03065,"Lindsey, Mccormick and Hensley",LATAM,Low
V02879,Turner PLC,LATAM,Medium
V00868,"Stanton, Reid and Terry",EMEA,Medium
V01156,Bryant-Meyer,EMEA,High
V00642,Turner-Sharp,APAC,High
V04242,Bowers-Raymond,LATAM,
V03935,Thompson-Prince,LATAM,
V03141,Scott-Kennedy,EMEA,High
V03359,"Miles, Flowers and Martinez",LATAM,High
V02658,Perry and Sons,APAC,Medium
V00191,Reed Group,EMEA,Low
V01491,Mcdonald-Pitts,AMER,Medium
V04292,Gonzalez-Holmes,EMEA,Low
V00892,May Ltd,EMEA,Medium
V04042,"Olsen, Davis and Thompson",AMER,High
V04297,Kim-Thomas,AMER,Medium
V00019,"Adams, Zuniga and Wong",EMEA,High
V00298,Schmidt PLC,EMEA,Medium
V04947,"Fisher, Wong and Jimenez",APAC,Low
V00595,Hernandez-Vaughn,EMEA,High
V01222,   wilson-malone  ,LATAM,High
V04918,Lopez-Davis,EMEA,Medium
V00473,Moody-Taylor,AMER,High
V03014,Arnold-Jackson,AMER,
V00225,Jones-Soto,APAC,High
V01319,"Rios, Garcia and Harvey",LATAM,High
V03431,Johnson Ltd,APAC,High
V00582,"Barry, Taylor and Velazquez",APAC,Medium
V03067,Hernandez-Griffin,LATAM,High
V02855,Turner-Carlson,AMER,Medium
V03380,"Murray, White and Patton",EMEA,High
V01585,"Short, Ellison and Dixon",APAC,Medium
V04513,"Burgess, Whitaker and Craig",EMEA,High
V00485,"Butler, Beck and Miller",LATAM,Medium
V02827,Hood-Porter,AMER,High
V03785,Evans-Arellano,AMER,Medium
V01790,Peters-Short,LATAM,Low
V00272,"Suarez, Shields and Hill",EMEA,Medium
V04855,"Manning, Hill and Myers",LATAM,
V02797,Stevenson-Bauer,AMER,Medium
V02795,Schultz Inc,AMER,High
V01813,Taylor Inc,LATAM,High
V01594,Hobbs-Hamilton,APAC,
V04234,"Brooks, Thompson and Alexander",EMEA,Medium
V01934,Butler-Aguirre,EMEA,Low
V02730,Nelson Group,AMER,High
V01632,"Garcia, Stewart and Delacruz",APAC,Low
V03493,Wallace LLC,APAC,
V01868,Decker Inc,APAC,High
V01444,Long-Parks,APAC,Medium
V02259,Smith and Sons,APAC,High
V01567,"Jones, Torres and Blackburn",APAC,Low
V03127,"Hall, Lewis and Maldonado",LATAM,High
V02740,Taylor-Harrison,AMER,High
V02468,Reeves LLC,AMER,High
V03981,Wood-Torres,AMER,Low
V03234,Kirk-Durham,AMER,High
V00156,Hill Inc,LATAM,High
V04676,Boone LLC,AMER,High
V01601,"Wagner, Walker and Roberts",EMEA,High
V00498,Robertson-Hays,APAC,Medium
V00665,Mitchell and Sons,APAC,Low
V00763,Smith LLC,AMER,Low
V01619,"Mcintosh, Melton and Wilkins",LATAM,Low
V00874,Williams Ltd,AMER,Low
V00553,May-Turner,LATAM,Low
V03146,"Anderson, Richardson and Kirk",LATAM,High
V03668,Davis and Sons,APAC,High
V04913,Ortega-Murillo,AMER,Low
V01201,"Saunders, Ray and Cunningham",EMEA,Medium
V02741,Hendricks Inc,EMEA,Medium
V01053,Anthony-Parker,APAC,High
V01861,Blanchard-Reynolds,EMEA,Low
V00696,Rivera Inc,EMEA,Medium
V00061,"Brown, Valdez and Lucas",APAC,Medium
V00129,"Mccall, Hanson and Alvarado",LATAM,Low
V03747,Daniel Inc,APAC,Medium
V01907,Moss-Taylor,AMER,High
V01442,Fox Group,AMER,Medium
V03213,Jensen Group,AMER,Medium
V01501,Evans-Cannon,LATAM,High
V03776,"Valenzuela, Morris and Garcia",APAC,Medium
V03956,Gonzalez Inc,APAC,High
V02961,Marsh-Klein,AMER,Medium
V02760,Martin-Simmons,AMER,High
V03595,Davis PLC,EMEA,High
V02241,Richardson-Long,LATAM,High
V03763,Thompson LLC,EMEA,Low
V03989,Wall-Johnson,EMEA,Low
V00746,White LLC,EMEA,High
V03673,Jenkins-Yang,EMEA,High
V00435,"Kim, Gonzales and Mills",APAC,High
V02293,Maldonado-Becker,EMEA,High
V03572,"Jackson, Jones and Robertson",EMEA,Low
V01833,Berry-Rivera,EMEA,Low
V00166,Medina-Navarro,EMEA,Medium
V04692,Rodriguez-Allen,APAC,High
V01388,Ortiz-Rodriguez,AMER,Low
V01988,Schmidt-Phillips,APAC,Low
V04591,Wells PLC,APAC,Medium
V02194,Washington-Esparza,LATAM,High
V04484,Taylor Inc,AMER,Medium
V04915,Atkinson-Zavala,LATAM,Medium
V02009,Crawford and Sons,AMER,Medium
V01971,"Patterson, Salas and Wright",LATAM,Low
V04529,Evans Inc,APAC,High
V01574,Pierce PLC,AMER,Medium
V02596,Wells-Perkins,APAC,Medium
V02409,"Peterson, Reid and Johnson",LATAM,High
V04497,Avila-Santiago,AMER,Medium
V00683,"Holder, Young and Hendricks",APAC,Medium
V02773,Lamb and Sons,APAC,Medium
V04782,Mcdonald and Sons,AMER,Medium
V00532,Conner and Sons,LATAM,Medium
V00634,Higgins-Smith,AMER,Low
V01926,Duran PLC,AMER,Low
V02522,Ward-Blake,LATAM,Medium
V03192,"Simmons, Dickson and Rogers",LATAM,Low
V00455,"Lamb, Martin and Kim",LATAM,Medium
V02098,Williams-Turner,EMEA,Low
V02828,Hernandez-Campbell,EMEA,Low
V02264,Galvan-Ruiz,EMEA,High
V00113,"Rodriguez, Brennan and Garrison",AMER,Medium
V01748,Peterson Group,APAC,High
V00434,"Miller, Lucas and Williams",AMER,High
V04551,"Fernandez, Flores and Fowler",APAC,Medium
V00459,Mckee-Lee,LATAM,Low
V04905,"Peck, Wong and Perry",APAC,Low
V00929,Nelson-Brown,AMER,High
V04916,"Cox, Jimenez and Rodgers",LATAM,Medium
V04287,Harding LLC,AMER,Low
V03115,"Cunningham, Elliott and Tyler",AMER,Low
V04507,Cook-Murphy,APAC,Medium
V04643,Crawford-Jones,AMER,Low
V03193,Ellis LLC,AMER,Medium
V00564,Wright-Grimes,APAC,High
V01932,Smith and Sons,AMER,High
V00015,Williams and Sons,APAC,Low
V04835,"Allen, Olson and Ortiz",EMEA,Low
V02141,"Jimenez, Wagner and Daniels",LATAM,Low
V01818,Hanson-Gibson,APAC,Low
V02769,"Jordan, Thompson and Lopez",AMER,
V02165,Hudson-Morris,LATAM,High
V03657,Glover-Coleman,APAC,Medium
V04039,Wallace Ltd,LATAM,Low
V01936,"Nelson, Cole and Allen",APAC,Low
V00093,"Garcia, Humphrey and Baker",LATAM,Low
V00489,King-Smith,AMER,Medium
V04151,   ward ltd  ,EMEA,Low
V00679,Wheeler Group,EMEA,Low
V04440,Jones LLC,EMEA,Low
V01384,George-Stephens,APAC,Low
V00916,"Herrera, Jensen and Ramirez",AMER,High
V04318,"Young, Henry and Wright",AMER,Low
V01793,"Wise, Gray and Snyder",APAC,Low
V00844,Dunn-Wilson,EMEA,High
V00316,"Lucas, Parker and Alexander",APAC,High
V00494,"Marshall, Dominguez and Welch",APAC,High
V02576,White Inc,APAC,Medium
V04445,"Montgomery, Carr and George",LATAM,High
V01494,"Fields, Elliott and Mills",EMEA,Medium
V04026,Smith LLC,APAC,Low
V04940,Ray-Blair,AMER,Medium
V03365,Smith-Williams,APAC,Low
V03412,Contreras-Haley,LATAM,High
V02606,Reyes-White,APAC,
V01167,Wallace-Martinez,AMER,Low
V02655,"Davis, Lucas and Ellison",APAC,High
V03860,"Murphy, Price and Spears",LATAM,Low
V00404,Jones-Hensley,APAC,Low
V01059,Elliott-Hernandez,AMER,Low
V02079,Smith PLC,LATAM,High
V02957,Fisher-Rivera,AMER,Low
V04951,"Williams, Bolton and Mcgee",APAC,Medium
V03706,Robles PLC,LATAM,Medium
V02527,"Coleman, Jones and Wright",AMER,High
V03713,Hunt Group,APAC,Medium
V02801,"Lee, Thomas and Meyer",APAC,Low
V04279,Bennett-Kirby,APAC,High
V03116,Williams Inc,LATAM,Low
V00638,Morales Inc,EMEA,Medium
V01590,"Nguyen, Olson and Freeman",EMEA,Low
V04669,"   riggs, smith and lopez  ",AMER,High
V04525,Turner Group,APAC,Medium
V00430,Ford-Spencer,LATAM,High
V03069,Moyer-Ramirez,EMEA,Medium
V04924,"Fischer, Durham and Miller",EMEA,High
V00187,Sanders-Espinoza,LATAM,Medium
V01700,"Smith, Khan and Ramirez",APAC,Medium
V02273,Porter LLC,AMER,Medium
V03258,"Weiss, Cole and Preston",APAC,Low
V03121,Russell-Figueroa,APAC,Medium
V01912,Brown-French,EMEA,Low
V03370,"Moore, Miller and Nelson",APAC,Medium
V04910,"   juarez, wilson and cochran  ",EMEA,High
V00406,Atkins PLC,APAC,High
V04549,Hoover-Stephens,LATAM,
V02034,Kemp-Montes,APAC,Medium
V04138,"Grimes, Allen and Horn",EMEA,Medium
V03073,Guzman-Fields,AMER,High
V03678,Fletcher-Robertson,APAC,Low
V00986,Reyes Group,EMEA,Medium
V00479,Young-Martinez,EMEA,High
V03332,Gross-Davis,AMER,High
V01945,Thompson-Santiago,EMEA,High
V01220,Castro-Harvey,EMEA,Low
V00860,"Martinez, Cline and Wright",LATAM,High
V00055,Jones Inc,AMER,Medium
V00133,"Bentley, Byrd and Orr",LATAM,Medium
V03622,Contreras-Henry,LATAM,Low
V03308,Peterson PLC,LATAM,High
V03720,"Alexander, Neal and King",LATAM,Low
V03526,Johnson-Howard,EMEA,Medium
V00203,Peterson-Beard,EMEA,Medium
V02476,Adams PLC,LATAM,Low
V02552,Anderson PLC,APAC,Medium
V02426,Wiggins-Silva,APAC,Medium
V03392,Combs-Miller,EMEA,High
V02256,Johnson LLC,AMER,Low
V04375,"Parker, Cole and Hamilton",EMEA,Medium
V02436,Torres-Brooks,LATAM,Medium
V00431,"Huang, Cole and Pacheco",AMER,Medium
V03970,Peterson-Mcdaniel,EMEA,Low
V03628,Larsen-Shields,APAC,Medium
V04235,Romero Group,LATAM,High
V03650,Johnson Ltd,LATAM,High
V04463,"Smith, Kelly and Oliver",APAC,High
V03848,"Green, Turner and Palmer",AMER,Low
V00217,Perez-White,AMER,Medium
V01578,"Jordan, Swanson and Franklin",EMEA,Medium
V04960,"Thomas, Price and Lopez",LATAM,Medium
V04794,Richard and Sons,LATAM,Low
V02991,Ward-Patrick,APAC,Low
V02923,Johnston Inc,LATAM,High
V04255,"Webb, Price and Jimenez",EMEA,High
V00583,Martin-Ewing,LATAM,Medium
V02035,"Estrada, Marsh and Chandler",APAC,High
V04365,Byrd-Rangel,LATAM,Medium
V04085,Murphy LLC,AMER,Medium
V00018,"Flowers, Martin and Kelly",LATAM,Medium
V01737,Montes LLC,APAC,Medium
V02163,"Robertson, Fisher and Smith",AMER,High
V03048,"Adams, Stephens and Smith",LATAM,Low
V02504,Wallace and Sons,LATAM,Medium
V03479,Tran Inc,LATAM,Low
V00209,Holt-Torres,APAC,Medium
V01645,Browning-Murphy,AMER,Low
V02901,Melton and Sons,APAC,High
V00486,Jones-Fox,APAC,Medium
V03718,Moses Ltd,EMEA,Low
V01013,"Harris, Anderson and Love",AMER,High
V00764,Ward-Nelson,AMER,Low
V04089,Walters and Sons,EMEA,High
V03286,Cameron PLC,EMEA,Medium
V03943,"Johnson, Sims and Crane",AMER,Low
V01143,Maxwell Group,APAC,Low
V03071,Saunders LLC,EMEA,High
V02690,Walker Inc,APAC,High
V00804,Barton-Chapman,LATAM,High
V01274,Bowers LLC,EMEA,Medium
V04273,Watson Group,EMEA,Low
V04683,Reilly-Gomez,EMEA,Low
V00660,Chambers-Parker,APAC,Low
V00374,"Watson, Anderson and Brown",AMER,Medium
V04127,Thomas-Hill,EMEA,High
V00180,Howell and Sons,LATAM,Low
V00413,"Miller, Harrell and Reese",APAC,Medium
V03345,Chavez-Navarro,AMER,Medium
V00403,"Hall, Hansen and Barnett",APAC,Low
V03469,   reed inc  ,AMER,Medium
V04386,Miller-Cole,EMEA,Low
V04158,Knapp-Pham,AMER,High
V03530,Green-Simpson,AMER,Low
V01064,Armstrong-Young,EMEA,Medium
V04521,Castillo-Carlson,LATAM,Medium
V01660,Shaw PLC,AMER,Low
V00096,Harris-Walters,AMER,Medium
V02199,Casey-Brown,LATAM,Low
V04872,"Oneill, Oconnor and Wang",EMEA,Low
V03283,Hawkins LLC,EMEA,Medium
V03512,"Robinson, Johnson and Swanson",EMEA,High
V03923,"Cox, Carter and Duffy",APAC,High
V04998,Higgins-Walker,AMER,Low
V04545,Patrick-Forbes,AMER,High
V00266,Gay Inc,APAC,High
V02966,"Smith, Cohen and Williams",LATAM,High
V01849,Larson and Sons,EMEA,High
V04104,Burch PLC,AMER,Low
V02060,Davenport-Torres,APAC,
V02050,Lara-Roberts,APAC,Low
V01178,"Fitzpatrick, Rivera and Smith",APAC,Medium
V04982,Hernandez Inc,EMEA,
V02404,"Ramos, Reed and Cain",EMEA,High
V02774,Bird-Savage,EMEA,High
V01382,"Johnston, Coleman and Scott",AMER,Low
V04334,Thomas-Rodriguez,AMER,
V01257,"Stevenson, Hancock and Newton",LATAM,Low
V04768,Stephenson Group,LATAM,Low
V01758,Hill-Flores,APAC,Low
V04472,"Schneider, Fisher and Richardson",EMEA,High
V03511,Livingston-Solomon,APAC,High
V03988,Bates LLC,APAC,Medium
V03920,Lyons-Carroll,EMEA,High
V04829,Wade-Clark,EMEA,
V00602,Payne-Lowe,EMEA,High
V04423,Evans-Burns,APAC,High
V00329,Harvey PLC,LATAM,Medium
V03847,Sanford-Leon,APAC,High
V02240,"Serrano, Marsh and Gonzalez",LATAM,Medium
V00802,"Burgess, Grant and Watts",AMER,Medium
V03171,Peterson-Mullins,APAC,Medium
V02020,Hernandez LLC,APAC,Low
V02509,Conway-Mann,AMER,High
V02910,"Faulkner, Schmidt and Wheeler",LATAM,High
V04244,Horne Group,LATAM,
V00415,Dixon Inc,LATAM,Low
V00507,"Carter, Garcia and Murphy",APAC,High
V03140,Davis-White,LATAM,
V04250,"Hart, Park and Boyd",APAC,Low
V04236,Howell PLC,EMEA,
V02633,Weeks and Sons,LATAM,Medium
V01160,Perez Ltd,EMEA,High
V03282,"Turner, Stewart and Reed",APAC,High
V01133,"Davis, Kelly and Garner",AMER,High
V02831,Shea-Mccarthy,LATAM,Medium
V02704,"Anderson, Thompson and Gill",APAC,Medium
V01638,"Hill, Brown and Scott",EMEA,Low
V00071,Gray Group,APAC,Medium
V04473,Griffin Group,LATAM,Medium
V04459,"Henry, Morrison and Macdonald",LATAM,Medium
V03866,   miller-adkins  ,APAC,Medium
V01052,Little Inc,LATAM,High
V01462,Brown LLC,APAC,Medium
V04823,Moore-Parsons,AMER,Low
V04916,"Cox, Jimenez and Rodgers",LATAM,Medium
V04798,"Rivera, Miller and Martin",EMEA,High
V03024,"Sanford, Thompson and Bonilla",APAC,Medium
V00032,Carlson-Cruz,AMER,High
V04616,"Howard, Morales and Calhoun",APAC,Medium
V03455,"Evans, Wilson and Hall",APAC,Medium
V01773,"Miranda, Ruiz and Meza",APAC,High
V04514,"Meyers, Ward and Brown",AMER,Low
V03239,White Inc,EMEA,Medium
V01378,Prince Ltd,AMER,Medium
V00356,Strickland-Palmer,APAC,Medium
V00618,Love-Garcia,APAC,Medium
V00453,Harper and Sons,EMEA,Medium
V00625,Butler and Sons,LATAM,High
V03938,Ramirez Ltd,AMER,High
V01550,"Hunter, Gross and Andrade",AMER,Low
V01834,Yu-Yates,EMEA,Low
V03027,"Scott, Sims and Munoz",AMER,Medium
V01718,"Abbott, Green and Andrews",APAC,High
V02974,Haynes PLC,AMER,Medium
V01259,"Roberts, Beck and House",AMER,Low
V04518,Clark-Arroyo,EMEA,Low
V01260,Butler-French,AMER,High
V04945,Bartlett-Roberts,LATAM,Medium
V03325,"Wright, Rodriguez and Wilson",AMER,Medium
V01114,Stevens-Robinson,EMEA,
V03540,"Perry, May and Liu",LATAM,High
V01283,Cruz PLC,AMER,Medium
V00964,Taylor PLC,APAC,High
V00515,"Gregory, Kim and Martinez",APAC,High
V00597,Salas-Fitzgerald,AMER,Medium
V01531,"Evans, Ward and Williams",EMEA,Low
V01980,Holland Inc,AMER,High
V02317,"Moore, Simpson and Soto",AMER,Low
V02051,"Waller, Coleman and Mosley",APAC,Low
V01243,"Robinson, Clark and Klein",APAC,Medium
V02091,"Olsen, Walker and Vincent",APAC,Medium
V03303,"Miller, Hansen and Salas",LATAM,High
V00446,"Osborn, Gaines and Davis",EMEA,Medium
V01691,White Ltd,AMER,High
V00150,"Schmidt, Hansen and Stewart",APAC,Medium
V00062,Powell LLC,LATAM,Low
V04853,Rogers-Garcia,AMER,Medium
V00851,Clark Ltd,APAC,Medium
V02618,Bautista-Underwood,EMEA,Low
V00247,Davis Ltd,APAC,High
V02369,Young-Hawkins,AMER,High
V04598,"Norman, Walls and Wallace",APAC,Medium
V02714,"Johnson, Mclean and George",APAC,Low
V00330,Herman-Walker,APAC,Low
V03400,Shaffer PLC,EMEA,High
V01914,"Contreras, Ellis and Gregory",LATAM,Low
V01939,"Serrano, Turner and Barnes",AMER,Medium
V01202,"Marks, Stone and Watts",AMER,Low
V02555,Hernandez LLC,APAC,Medium
V03237,"Jones, Mcdaniel and Brooks",EMEA,High
V01105,Curry-Barker,AMER,Low
V04407,Thomas-Weaver,EMEA,
V03508,Lopez-Jordan,EMEA,Low
V04121,Castillo and Sons,AMER,
V03618,Mckinney Inc,AMER,Medium
V04443,Frye Ltd,APAC,Low
V03492,"Harris, Thornton and Li",AMER,Low
V01675,Lee Group,AMER,Low
V04550,Hopkins-Watson,EMEA,Low
V04846,Best Group,APAC,High
V02546,Gibson LLC,APAC,Low
V00314,Byrd-Le,AMER,Low
V01131,Hardy-Hansen,APAC,Low
V04355,"Ortiz, Hoffman and Fuller",EMEA,High
V03984,Gill Group,AMER,High
V00626,Osborn Group,AMER,Medium
V01640,Raymond LLC,APAC,Low
V03208,Nunez-Smith,EMEA,Low
V02863,Hill-Mcgee,AMER,Medium
V01439,Vasquez-Galloway,AMER,Low
V01587,Moore-Baker,EMEA,High
V04124,Jones-Richmond,APAC,Medium
V02882,Obrien-Dixon,LATAM,Medium
V01714,Rose-Warren,LATAM,High
V03471,Clay Group,EMEA,High
V01606,   castillo and sons  ,LATAM,Medium
V02087,Mclean Group,EMEA,Medium
V00016,Galloway-Wyatt,APAC,High
V01856,"Hall, Vega and Price",LATAM,Low
V01615,Hanson-Alexander,EMEA,Low
V00751,"Rivera, Campos and Taylor",LATAM,Medium
V02737,"Medina, Tran and Thompson",AMER,Low
V01880,Hammond-Schwartz,EMEA,High
V03384,Murray-Gaines,EMEA,Medium
V00517,Reyes-Bradley,EMEA,Medium
V02783,Frederick-Kennedy,APAC,Medium
V03070,Morris and Sons,APAC,Low
V00416,"Hicks, Bullock and Bailey",LATAM,Medium
V03101,Ellison-Shaw,EMEA,Medium
V01302,Reilly-Rodriguez,EMEA,Medium
V00669,Miller-Brandt,LATAM,Low
V00693,"Thomas, Ford and Brown",APAC,Low
V02191,Mcdaniel-Young,LATAM,High
V01679,Gallegos-Hayes,LATAM,High
V02012,Rojas-Smith,APAC,High
V00341,Garcia-Jennings,LATAM,Medium
V01728,Peterson-Ramsey,AMER,High
V02287,Brady LLC,LATAM,High
V01433,Moss LLC,AMER,High
V03974,Cohen PLC,EMEA,Low
V01063,Sheppard-Mcdaniel,APAC,High
V00610,Blevins-Ballard,AMER,High
V03463,Johnson Group,AMER,High
V02015,"Buchanan, Tucker and Wade",EMEA,Medium
V01267,Lopez and Sons,LATAM,Medium
V02998,"Cooper, Swanson and Mayo",EMEA,High
V04404,Dennis-Vargas,APAC,High
V02564,Garcia Inc,EMEA,High
V04429,Barnes-Johnson,LATAM,High
V04037,Johnson-Rich,AMER,Low
V02946,Morales Inc,AMER,Medium
V02045,"Harding, Kerr and Ward",LATAM,Low
V01499,Cooper Group,LATAM,
V00029,"   ross, robinson and bright  ",APAC,High
V04898,Lewis-Lee,LATAM,High
V01364,"Mullen, Greene and Elliott",AMER,Low
V00361,Henry Group,AMER,Medium
V02548,Watkins and Sons,EMEA,Medium
V00439,Davis-Gregory,EMEA,Low
V00104,"Tran, Jordan and Williams",APAC,Medium
V03381,Davis-Rose,AMER,Low
V01569,Lee Ltd,APAC,High
V01229,"Morgan, Sherman and Williams",LATAM,High
V04396,Brown and Sons,EMEA,Medium
V03491,"Martinez, Jones and Wright",EMEA,Low
V00897,Miller Inc,EMEA,Low
V01717,"Peck, Andersen and Mitchell",AMER,High
V01802,Carr PLC,LATAM,Medium
V00592,"Harvey, Randall and Hernandez",APAC,Low
V03662,"Ferguson, Sanchez and Smith",AMER,High
V00728,"Arnold, Smith and Moreno",APAC,Low
V02684,Myers LLC,LATAM,Low
V01252,Adams and Sons,EMEA,Medium
V03586,Elliott PLC,LATAM,High
V00189,Garcia LLC,AMER,Low
V02972,Gamble-Wright,EMEA,Medium
V01564,Owen-Brown,AMER,Low
V01279,"Moreno, Barajas and Colon",AMER,Medium
V01060,"Contreras, Miller and Cooper",APAC,Medium
V03089,"Hanna, Watson and Miles",EMEA,Medium
V02993,"Hill, Silva and Miller",LATAM,High
V03651,Hess Group,AMER,Low
V03162,Carroll-Huerta,LATAM,Low
V03338,Ibarra-Jackson,EMEA,High
V00920,Collins Group,APAC,Medium
V04668,Martinez-Bennett,EMEA,Low
V03078,Rose-Frank,AMER,Medium
V04579,"Jones, King and Tapia",AMER,Low
V04166,Bell-Medina,AMER,High
V03013,Phelps-Phillips,EMEA,Medium
V02039,Griffin Inc,LATAM,High
V00048,"Martin, Rose and Obrien",EMEA,High
V01533,Smith-Bauer,APAC,Medium
V02930,Klein Ltd,APAC,
V02181,Burton PLC,AMER,Low
V03749,"Gonzalez, Wagner and Thompson",AMER,Low
V03705,Baker Inc,APAC,
V04689,Sanchez Group,APAC,High
V00121,   white-estes  ,EMEA,Low
V04698,Macias Group,EMEA,Low
V00367,"Le, Lewis and Hayes",EMEA,Medium
V01438,"Rubio, Charles and Watson",APAC,Medium
V00282,Hughes-Alvarado,EMEA,High
V01750,Short PLC,APAC,Medium
V02569,Lopez-Fritz,LATAM,Low
V03011,Vargas Inc,LATAM,High
V03980,Cantu Group,AMER,Low
V00521,Johnson and Sons,AMER,High
V03704,Cross LLC,APAC,Low
V00822,Diaz and Sons,LATAM,
V00720,"Bernard, Warren and Combs",LATAM,Medium
V00813,"Marsh, Spears and Yang",AMER,Medium
V03055,Mcdaniel-Espinoza,LATAM,High
V03601,"Calhoun, Wilson and Oneal",APAC,High
V02964,Anderson-Rosario,APAC,Medium
V04799,Fry-Bates,EMEA,High
V00122,Johnson-Carlson,AMER,Medium
V04878,Lucas-Potts,LATAM,Medium
V01878,King Group,AMER,Low
V00588,Robles-Swanson,APAC,High
V02140,"Saunders, Sparks and Harris",LATAM,High
V00993,Gonzalez-Wilkerson,APAC,High
V02301,Solis LLC,APAC,Low
V04074,Collins Group,AMER,High
V04512,"Fitzpatrick, Harris and Wolf",EMEA,High
V00221,Garcia-Smith,EMEA,Low
V00097,Wagner-King,LATAM,Medium
V04209,Padilla-Bender,AMER,High
V01747,"Johnson, Webb and Porter",LATAM,Medium
V01084,"Steele, Williams and Preston",LATAM,Low
V00227,Miller-Wright,LATAM,Low
V03921,"Johnson, Taylor and Boyd",EMEA,Low
V00709,"Harrison, Franco and Rocha",AMER,Low
V04868,Walker Group,AMER,Medium
V01904,"Harris, Spencer and Ponce",LATAM,High
V04019,Berry Group,LATAM,Medium
V00130,Cortez LLC,APAC,Medium
V03619,Watts-Austin,APAC,High
V00469,Brown-Shaw,LATAM,High
V01629,Alvarado-Durham,AMER,High
V04159,"Bryant, Macdonald and Howard",LATAM,High
V04030,"Camacho, Hernandez and Mejia",AMER,
V02727,"Mcdonald, Martin and Gonzalez",APAC,Medium
V01175,Decker-Dudley,APAC,High
V02755,Green Group,LATAM,High
V02313,Davis-Henderson,APAC,Medium
V01418,"Jones, Phillips and Arroyo",APAC,Medium
V01341,Knight PLC,LATAM,Medium
V02587,Mccall PLC,LATAM,Low
V03221,Harris-Davis,LATAM,
V00724,Mann Inc,EMEA,Low
V02574,Mcclure Ltd,AMER,Medium
V00285,Garcia-Lozano,EMEA,Low
V01715,"Clark, Brown and Duncan",EMEA,Medium
V01322,"Hernandez, Knight and Aguirre",AMER,High
V00476,Gilbert-Bullock,AMER,
V02249,Higgins Group,AMER,High
V00440,King-York,APAC,
V01360,Mendoza-Garza,APAC,Medium
V04733,Bradford and Sons,EMEA,Low
V02002,Harrison PLC,APAC,Medium
V00572,"Smith, Rodriguez and Anderson",EMEA,Low
V02294,Brooks-Hickman,LATAM,Low
V04471,Phillips Inc,EMEA,High
V04929,"Cook, Figueroa and Taylor",EMEA,Medium
V02539,Brown-Bishop,EMEA,High
V04938,Rojas Ltd,AMER,Low
V00358,"Williams, Logan and Camacho",APAC,High
V01207,Christian-Booth,AMER,Low
V00035,"Dyer, Potter and Mack",APAC,Low
V00072,House-Glover,LATAM,Medium
V01862,"Garrison, Rogers and Adams",APAC,Medium
V01411,Gomez-Foster,AMER,Medium
V04614,Ramirez PLC,AMER,Medium
V00655,Murphy PLC,APAC,Low
V01277,Walker-Lewis,AMER,Low
V01686,Wilson Group,LATAM,Medium
V04830,Hernandez-Moore,LATAM,Low
V02610,Garcia Inc,AMER,Low
V01469,Nunez-Freeman,AMER,Low
V03739,Ramos Ltd,LATAM,Medium
V03235,Myers Group,EMEA,Low
V00932,Moore-Ayala,AMER,Medium
V01916,Moss Group,LATAM,Medium
V04808,Castaneda-Garcia,AMER,Medium
V03707,"Miranda, Rivera and Ingram",AMER,High
V01331,"Jones, Smith and Hunter",LATAM,High
V02822,Boone Group,APAC,Low
V01074,Miller PLC,AMER,Low
V02036,Morgan-Rodriguez,LATAM,Medium
V04432,"Whitehead, Hernandez and Shah",APAC,High
V03635,Ortiz-Armstrong,LATAM,Low
V02052,Houston PLC,APAC,Medium
V01420,"Wright, Ramos and Bennett",LATAM,Low
V02175,Knight PLC,EMEA,Medium
V00138,"Jackson, Miller and Robertson",AMER,Medium
V00577,"   becker, wilson and hester  ",LATAM,High
V01602,Hernandez-Rogers,APAC,
V03649,Hall Ltd,LATAM,Medium
V00612,Reed Group,EMEA,Low
