contract_id,vendor_id,item_name,negotiated_price,valid_from
C001011,V03886,Infrastructures,1628.64,2025-11-20
C002922,V03680,Niches,625.27,2025-01-05
C000342,V00932,Niches,1331.47,2025-06-03
C000233,V01691,E-services,2899.92,2024-07-14
C002018,V01617,Paradigms,551.39,2025-11-21
C004869,V00107,E-services,1306.16,2024-02-29
C002293,V01307,E-services,2413.86,2025-05-01
C000672,V01552,Infrastructures,2752.89,2024-02-07
C001555,V03085,Convergence,4112.96,2025-05-30
C002486,V04090,Models,169.93,2024-11-22
C003547,V03880,Roi,1024.85,2025-12-18
C003453,V03897,E-business,525.34,2024-07-26
C004532,V04792,Relationships,1293.88,2023-11-21
C004903,V00615,Metrics,3801.65,2023-08-17
C001865,V04258,Experiences,1689.51,2023-07-19
C001605,V01078,Paradigms,1739.88,2023-06-19
C002844,V03718,E-tailers,850.97,2024-03-09
C003223,V01238,Networks,375.89,2024-03-14
C003062,V00004,Roi,2813.17,2024-12-06
C004483,V01824,Networks,4166.72,2024-10-16
C004152,V03237,Architectures,1109.1,2023-06-27
C003280,V03643,Relationships,3368.77,2025-08-16
C004352,V02238,Methodologies,806.5,2024-08-03
C003241,V00074,Info-mediaries,3749.71,2023-08-24
C003406,V02088,Services,4228.13,2025-05-21
C003583,V03935,Relationships,429.03,2025-03-07
C001531,V01059,Niches,4087.61,2024-05-16
C001731,V00224,E-tailers,3637.42,2024-09-22
C003955,V02184,Relationships,2709.24,2024-02-26
C001049,V04430,Roi,4980.03,2023-07-25
C003960,V02484,Metrics,4846.11,2023-08-18
C003245,V04406,Models,3186.13,2024-05-22
C004595,V03753,Solutions,1852.47,2024-11-14
C001296,V04313,Systems,1416.39,2024-09-23
C004258,V02080,Roi,1739.39,2023-12-20
C003361,V01681,E-tailers,4269.85,2025-01-07
C002498,V02781,Infrastructures,3635.66,2025-02-22
C001201,V04909,Relationships,1835.41,2025-11-03
C000649,V00972,E-business,1335.5,2026-03-03
C001802,V01786,E-services,268.28,2025-03-06
C002881,V02146,Platforms,181.8,2023-10-24
C004830,V03334,Roi,3311.02,2024-02-04
C000509,V03324,Users,2379.49,2025-07-17
C001999,V03955,Networks,622.14,04/18/2024
C003290,V03295,Networks,4532.41,2024-08-23
C003042,V03808,Infrastructures,3475.08,2023-04-27
C002217,V02497,Channels,1410.9,2025-05-14
C003685,V03041,E-services,4981.28,2025-06-28
C002237,V01735,Platforms,4445.82,2023-06-27
C002614,V00586,Metrics,4390.52,2023-12-29
C003143,V01237,E-services,3465.06,2025-07-04
C001861,V02868,E-business,921.67,2023-04-22
C003302,V03479,E-services,372.35,2025-03-10
C003401,V00623,Markets,2896.06,2024-09-26
C002306,V02751,Schemas,3743.27,2023-08-10
C004810,V04531,Paradigms,4267.67,2025-08-22
C002559,V01622,Platforms,3531.21,2026-02-01
C001203,V04983,Systems,1860.56,2023-12-30
C001256,V00412,Networks,3893.64,2025-07-18
C000921,V01147,E-services,2958.8,2026-03-10
C001156,V03344,Web-readiness,519.67,2025-10-19
C003035,V01827,Metrics,3331.94,09/02/2025
C001417,V00268,Relationships,2963.63,2024-02-28
C000341,V02381,Systems,480.12,2025-04-04
C004190,V04593,Partnerships,533.1,2024-10-06
C003393,V01014,Channels,1892.2,2026-01-29
C002806,V00187,E-markets,334.65,06/17/2024
C000772,V02514,,921.93,04/23/2025
C004965,V02547,Channels,1573.33,2025-12-19
C001710,V00873,E-services,3014.77,2026-02-06
C000042,V01676,Users,1046.6,2026-03-11
C003324,V03339,E-services,3990.43,2024-09-16
C004404,V04355,Niches,3349.13,2025-09-18
C003828,V00073,Roi,19.87,2023-07-30
C004110,V00611,Networks,2628.3,2023-12-28
C000281,V02853,Niches,4836.21,2023-07-22
C002973,V01187,Communities,3167.25,2025-01-28
C002385,V04431,Systems,4836.03,2025-01-19
C004915,V02294,Schemas,3937.44,2023-11-08
C003709,V02675,Solutions,855.4,2026-02-02
C001797,V00951,Info-mediaries,2210.65,2023-07-20
C004713,V00898,Solutions,3776.03,2024-05-01
C002801,V02563,E-markets,2106.99,2025-10-03
C003375,V01981,Users,1626.03,2024-01-26
C003693,V03928,Bandwidth,2610.84,2025-11-11
C003640,V04594,Infrastructures,3955.73,2024-02-05
C002141,V02072,,-3207.18,2025-03-19
C004863,V00792,Schemas,137.25,2023-11-12
C003930,V00570,Schemas,2094.72,2023-08-27
C003144,V02957,Convergence,2024.79,2026-01-24
C003100,V01309,Infrastructures,3202.21,2024-11-17
C004715,V02801,Niches,3231.22,2023-06-23
C001632,V00277,Schemas,874.33,2026-02-12
C001746,V02369,Paradigms,4184.12,2024-11-07
C004466,V04270,E-services,542.64,2023-11-08
C001367,V04949,E-tailers,1093.83,2023-11-27
C001420,V00457,Channels,3076.76,2024-10-04
C002690,V02260,Niches,1273.29,2024-01-06
C002411,V03008,Paradigms,2220.71,2025-06-13
C004762,V04990,E-tailers,65.43,2024-05-24
C003669,V00266,Systems,2850.67,2024-09-15
C003789,V02546,Info-mediaries,2870.4,2025-10-28
C003742,V03791,Metrics,4792.42,2023-07-29
C003267,V04458,,4871.02,2023-12-09
C004365,V03200,Users,2093.47,2026-02-07
C004291,V01063,E-business,1029.83,2024-05-30
C002575,V03473,E-markets,2656.7,2024-11-16
C000686,V00886,Convergence,3985.85,2024-08-12
C002392,V03254,Relationships,1021.73,2024-12-20
C004742,V01167,Communities,3356.74,2024-02-07
C002788,V04562,E-services,1349.75,2025-09-16
C004010,V02545,Web-readiness,133.02,2023-04-30
C002106,V03135,E-services,2613.67,2025-08-12
C001361,V04980,Paradigms,-4453.98,2025-12-01
C003966,V01238,Niches,2050.4,2023-05-31
C003156,V03048,Markets,3638.38,2024-12-13
C003483,V03727,Niches,381.94,2026-01-12
C004304,V01134,E-tailers,31.82,2025-11-16
C003593,V01746,Bandwidth,3151.66,2025-09-07
C000555,V01460,Infrastructures,4046.14,2026-01-08
C000861,V02623,Niches,1117.51,2023-09-22
C004184,V04876,Infrastructures,4333.63,2023-06-11
C000334,V01956,Paradigms,4972.69,2023-08-26
C000637,V00525,Systems,702.41,2026-04-01
C003540,V01193,Communities,4318.96,2023-09-29
C003094,V02855,Markets,972.38,2023-11-08
C004177,V04955,Solutions,631.8,2024-12-26
C003047,V04363,Systems,867.31,2025-04-03
C000013,V03979,E-tailers,3760.52,2025-07-31
C001650,V00412,Metrics,4794.1,2024-03-09
C002951,V02799,E-services,3333.25,2026-04-15
C004327,V01314,E-tailers,3321.18,2026-01-31
C002231,V02750,Paradigms,3301.76,2026-02-21
C002641,V03352,E-commerce,3402.52,2023-10-26
C001008,V03196,E-tailers,3274.44,2024-07-24
C001830,V04322,Channels,2221.17,2023-10-28
C000214,V04251,Users,1070.46,2024-08-07
C003601,V01785,Metrics,4734.5,2024-01-08
C001384,V01539,E-business,2648.04,2024-01-03
C001657,V01229,Infrastructures,2002.98,2023-11-29
C002049,V03445,E-services,3450.4,2023-09-19
C002304,V03569,Schemas,4277.17,2023-09-03
C002043,V04002,Channels,1375.54,2025-11-09
C001778,V02884,Users,3338.24,2024-03-12
C000720,V00003,Services,1893.14,2023-07-13
C002945,V02212,Platforms,2748.18,2026-01-17
C002721,V02639,E-services,419.54,2023-11-28
C000383,V03529,Functionalities,3246.38,11/12/2023
C002832,V02652,Channels,1007.48,2025-09-16
C001158,V00608,Metrics,2689.11,2026-04-01
C003660,V01419,E-services,2582.46,2023-09-11
C001916,V00516,Web-readiness,715.26,2024-10-29
C001143,V03988,Paradigms,2295.48,2026-03-10
C003351,V01497,Paradigms,3508.48,2025-03-09
C002319,V02271,Partnerships,2263.62,2024-04-13
C000918,V02848,Methodologies,3223.6,2026-01-01
C003921,V00170,Roi,18.21,03/20/2026
C003489,V02527,Users,4300.47,2023-07-18
C001017,V01141,Niches,2941.93,08/26/2023
C002995,V02870,E-tailers,1299.1,2025-08-27
C002686,V02184,E-business,583.11,2026-01-08
C004046,V03989,Convergence,3760.44,2026-02-18
C000546,V01517,,2281.48,2025-12-12
C002149,V03208,Functionalities,4649.94,2024-11-18
C003243,V00190,Info-mediaries,1545.38,2023-08-05
C004809,V00885,E-services,3770.78,2023-06-07
C000140,V02159,Platforms,2603.91,2023-07-03
C001303,V02446,Niches,1395.2,2024-09-26
C001894,V02550,Metrics,4889.08,2025-10-24
C004560,V01905,E-markets,4901.3,2023-06-08
C004257,V01933,Experiences,1280.99,2025-06-11
C004455,V02269,Channels,4717.78,2025-04-24
C003367,V04890,Users,623.98,2026-04-07
C003388,V01870,E-services,4877.57,2023-10-07
C004425,V03592,Solutions,145.02,2025-02-21
C004294,V00072,Relationships,743.69,2024-03-08
C001976,V03141,E-business,900.39,2025-01-21
C003546,V01145,Services,3353.38,2023-07-21
C002009,V01287,Info-mediaries,1561.15,2023-04-22
C004149,V03211,Communities,3041.09,2026-01-20
C002460,V04417,Users,1048.46,2023-09-20
C004686,V02025,Users,3595.31,2023-09-25
C002719,V04263,Paradigms,987.03,2025-08-12
C001812,V04703,Niches,1842.41,2024-06-28
C001843,V01819,Roi,1534.12,2023-07-27
C002446,V00142,Metrics,1166.1,2026-03-13
C004056,V02559,Experiences,3144.06,07/28/2024
C004494,V04519,Schemas,4204.69,2023-10-14
C004439,V02701,,4977.72,2023-08-09
C003722,V03444,Bandwidth,4639.43,2024-07-18
C001215,V04188,E-business,1009.37,2024-03-09
C001868,V01362,Networks,3225.28,2023-10-25
C001455,V01584,E-business,1361.63,2026-02-02
C001544,V03426,Web-readiness,3212.0,2024-01-13
C004244,V04066,E-tailers,2344.91,2025-04-16
C002851,V04779,Services,820.78,2024-03-12
C001739,V01156,E-services,671.7,2024-07-06
C002598,V04430,Roi,2165.56,2025-10-01
C002058,V01433,Platforms,952.83,2024-06-04
C003679,V03658,Channels,3426.78,2024-01-03
C003952,V03608,Channels,3244.42,04/01/2024
C002761,V04042,E-commerce,3853.68,2025-11-09
C001856,V02164,Systems,4495.15,2023-09-30
C001875,V02759,E-tailers,305.88,2023-09-20
C002938,V02164,E-business,694.26,02/19/2026
C002985,V00776,Relationships,4194.63,2023-12-21
C000647,V03692,Solutions,4178.37,2024-10-26
C003255,V02261,,3168.64,2026-03-16
C002352,V00119,Systems,1645.62,04/04/2026
C002989,V02119,Architectures,3357.83,2023-05-11
C001578,V01196,Functionalities,3699.39,2023-06-26
C000485,V00542,Action-items,1300.49,2025-02-05
C004228,V01068,Methodologies,3096.31,2024-07-07
C003433,V04226,Niches,1238.11,2023-05-06
C002800,V03908,Solutions,2903.21,2025-05-04
C001686,V01745,Markets,4228.84,2023-06-22
C001652,V04858,Roi,1924.71,2025-10-25
C001545,V01639,Roi,2774.29,2025-03-01
C000556,V02403,Networks,4855.92,2025-11-12
C004628,V03640,Info-mediaries,418.57,2025-02-21
C002226,V04259,Channels,2271.25,2024-10-18
C001551,V00956,E-tailers,1577.99,2026-02-16
C002379,V02432,E-services,2416.05,2023-11-29
C003190,V04841,E-tailers,3870.91,2024-02-22
C002602,V02693,Functionalities,1848.85,2023-05-09
C004183,V03784,Experiences,1993.55,2023-12-29
C003897,V03236,E-services,1085.1,07/20/2024
C004568,V00442,Metrics,1774.75,2025-04-17
C003854,V00389,Schemas,2616.22,2024-12-20
C001729,V00450,E-tailers,1791.05,2025-07-11
C003672,V01758,Paradigms,451.3,2023-08-22
C001540,V02213,Communities,3725.46,2025-02-27
C004016,V03264,Roi,2201.59,2023-08-31
C003927,V03643,E-commerce,1809.93,2026-01-05
C002139,V04097,Users,854.73,2023-12-23
C004687,V01520,Info-mediaries,2718.3,2023-04-30
C004789,V04209,Roi,2652.15,2024-01-27
C003230,V04530,E-services,272.36,2025-04-20
C002093,V02168,Methodologies,2294.96,2023-09-03
C000062,V03884,Methodologies,3656.34,2025-05-03
C003088,V01988,,313.53,2023-08-11
C002495,V02819,Info-mediaries,3759.37,2025-01-14
C004993,V03356,Metrics,3134.94,2024-02-01
C002857,V04725,Methodologies,4415.83,05/11/2023
C004590,V00834,Communities,2638.46,2024-03-29
C002471,V03368,Functionalities,3001.08,2023-07-03
C000487,V00813,Schemas,4673.46,2026-01-12
C002817,V00917,E-services,3084.06,2024-11-30
C003641,V01347,Users,2646.53,2025-02-16
C001890,V03778,Schemas,1905.91,2024-11-06
C002111,V00218,Methodologies,2900.72,2026-04-12
C004879,V03541,Channels,3879.81,2023-08-01
C000428,V01889,Partnerships,4309.24,2023-11-06
C002419,V01719,E-markets,3849.74,2025-10-17
C004006,V01354,Metrics,4724.88,2024-11-12
C000183,V01719,Niches,-1564.73,01/12/2026
C001997,V04031,E-commerce,2097.14,2024-05-30
C004503,V00966,Users,1594.01,2025-06-22
C001816,V01480,Systems,1419.94,2024-09-30
C004136,V04249,Functionalities,3248.24,2023-07-23
C002544,V00017,Platforms,646.26,2023-05-02
C001345,V03270,Systems,-3133.42,2025-05-03
C001627,V04537,Paradigms,3132.48,2026-01-10
C000846,V02831,Functionalities,-1586.55,2023-11-22
C000804,V04592,Architectures,103.63,2023-08-18
C003049,V03289,Niches,2085.48,2024-09-20
C002234,V02661,Systems,3086.64,2024-01-25
C003800,V01590,Niches,915.47,2024-03-31
C002820,V02960,Models,1490.61,2024-06-07
C001530,V01495,Users,3382.88,2024-05-27
C000405,V01082,Users,501.24,2023-11-20
C003463,V04894,Niches,2731.73,2025-08-12
C002298,V03732,Models,2444.41,2025-09-28
C001747,V00037,E-services,3304.23,2024-10-12
C001271,V04968,E-tailers,1000.04,2024-04-17
C003038,V03760,Info-mediaries,1828.42,2023-05-10
C004123,V02053,Metrics,-1105.83,2023-11-09
C003780,V00034,Channels,2083.97,2023-06-30
C000310,V04515,E-commerce,1316.83,2025-07-13
C003506,V00756,Relationships,2487.69,2026-02-09
C001321,V03781,Functionalities,1372.08,2023-11-15
C001184,V01634,Communities,4462.94,2025-05-14
C004195,V01556,E-services,421.89,2024-01-16
C002911,V02479,E-commerce,4343.59,2024-08-10
C001837,V02807,Schemas,472.47,2026-01-05
C002643,V04297,E-commerce,4304.56,2025-08-31
C001024,V04249,E-tailers,3546.12,2025-03-29
C004424,V01196,Niches,1891.11,2024-01-05
C001092,V03768,Architectures,2138.67,2024-12-14
C004212,V01595,Platforms,2948.32,2024-04-16
C002016,V00327,Networks,4002.5,2023-06-22
C004257,V01933,Experiences,1280.99,2025-06-11
C001910,V02798,Niches,4370.21,2025-04-04
C000615,V01637,Schemas,3184.21,2025-07-03
C004283,V02080,Paradigms,2563.95,2024-05-29
C004785,V03930,Partnerships,1636.49,2024-02-14
C004428,V03638,Infrastructures,4497.41,2023-05-11
C004478,V03299,Users,3370.25,2025-12-08
C002607,V04803,Infrastructures,3967.6,2024-05-30
C002706,V00994,Platforms,3893.55,2025-11-15
C001456,V03514,E-services,3206.97,2025-08-25
C000447,V04134,Services,1598.51,2023-11-04
C000663,V03384,Solutions,3584.42,2024-03-19
C002338,V03046,Niches,217.52,2024-10-28
C002632,V03832,Methodologies,1971.25,2024-10-13
C004625,V04583,Relationships,2025.28,2024-06-28
C003225,V01108,Systems,2531.05,2024-10-04
C001013,V04063,E-tailers,4975.34,2025-08-24
C002977,V01011,Bandwidth,4255.17,2025-08-25
C000384,V04083,Roi,2046.35,2023-07-17
C000327,V01741,Architectures,2739.69,2026-01-12
C000033,V01929,E-commerce,3536.58,2025-03-05
C004112,V01830,E-services,4767.94,2026-03-04
C004381,V00168,Infrastructures,149.71,2023-06-26
C003681,V02603,Info-mediaries,934.07,2026-03-26
C004496,V04657,Schemas,3744.27,2023-09-07
C001132,V03034,Niches,1258.92,2024-03-28
C000482,V01238,Metrics,4943.59,2025-05-11
C002956,V01589,Info-mediaries,1803.16,08/06/2025
C000691,V02184,Roi,1439.19,2023-06-02
C004983,V03201,Action-items,2328.84,2025-06-13
C004300,V04308,Metrics,-4255.64,2025-06-15
C003447,V04105,Networks,4816.82,2025-11-23
C004115,V01810,Systems,1566.81,2025-07-17
C000933,V02293,E-services,1080.07,2023-05-12
C000370,V02862,Channels,3269.34,2024-05-31
C004842,V04785,Metrics,1760.01,2023-12-25
C003079,V01114,Users,2652.08,2024-06-04
C004337,V04605,Solutions,3499.86,2025-07-21
C000255,V04395,Info-mediaries,1755.84,2025-04-16
C003246,V02059,,3930.02,2024-09-15
C000074,V04583,Infrastructures,408.82,2024-08-15
C000024,V02680,E-services,79.68,2024-03-01
C003912,V02858,Convergence,105.96,2023-09-22
C002617,V00706,E-markets,4086.82,2025-07-17
C001115,V02524,E-commerce,-173.53,2025-10-26
C002057,V03059,Metrics,3223.73,2025-09-21
C000272,V02847,Niches,1672.03,2025-06-04
C002513,V03319,,2201.0,2024-08-09
C002567,V03072,Architectures,511.13,12/14/2024
C003392,V01077,E-tailers,-3515.83,2024-10-08
C000433,V02195,Methodologies,2656.7,2024-11-07
C004735,V02158,Bandwidth,195.35,2025-04-03
C003101,V00477,Functionalities,4259.73,2025-05-12
C004474,V03915,E-commerce,544.7,2026-04-02
C001309,V02935,E-services,2802.24,2024-07-08
C001274,V00404,Architectures,4897.3,2025-08-31
C003661,V01767,E-markets,113.28,2025-02-19
C000271,V01301,Infrastructures,2044.26,2026-04-05
C004150,V01925,Roi,2698.28,2025-07-02
C000897,V01047,Models,4601.23,2025-02-07
C004210,V03111,Methodologies,4252.91,2026-03-13
C000219,V04095,Services,3111.94,2024-04-29
C000715,V01764,Networks,-2013.63,2023-05-27
C004501,V04178,E-business,4897.96,2024-02-04
C004217,V03252,Solutions,727.96,2026-03-29
C000926,V04839,Systems,3520.39,2023-07-21
C004015,V00763,Convergence,4443.01,2025-06-15
C000489,V00922,E-business,-1298.49,2025-12-07
C004349,V03144,Metrics,3059.68,2024-08-19
C003642,V01489,Models,206.38,2026-04-10
C001852,V02375,Niches,429.28,2024-01-10
C003644,V04372,Architectures,484.2,2023-09-18
C000353,V04488,Users,4988.46,2023-09-30
C004335,V00042,E-services,3082.52,2026-01-18
C002713,V02558,Methodologies,1784.91,2024-02-13
C001582,V00483,Platforms,2122.39,2025-11-15
C000365,V03985,Channels,732.32,2024-09-17
C002282,V03476,E-markets,3803.8,2024-12-29
C003574,V01385,E-tailers,3951.38,2025-06-18
C002056,V04967,Solutions,1255.31,2025-05-02
C000564,V03654,Paradigms,1485.66,2023-11-29
C000770,V04509,Roi,2841.25,2025-05-21
C003602,V02714,Platforms,1647.7,2025-10-25
C004133,V00691,E-tailers,1577.75,2023-04-23
C004139,V01167,E-business,2437.95,2025-12-20
C002388,V03650,E-tailers,4966.0,2024-04-03
C002035,V01874,Niches,947.48,2024-02-20
C000193,V04866,E-tailers,4751.41,2025-07-16
C004373,V02146,Channels,3074.52,2025-04-22
C000859,V01037,Models,3369.42,2026-03-12
C003209,V02449,Platforms,760.2,2025-09-06
C002073,V00590,Systems,2071.81,2025-09-17
C001813,V02371,E-business,943.56,2025-07-20
C003319,V04970,Channels,507.27,2024-01-26
C004866,V00609,Info-mediaries,1842.26,2025-09-25
C000671,V02391,Methodologies,4520.29,2023-11-30
C002969,V03865,Infrastructures,819.19,2024-11-08
C001805,V02437,Info-mediaries,1738.31,2025-02-08
C004128,V01327,Metrics,2922.69,2024-09-02
C003089,V04288,Niches,201.13,2025-03-15
C004551,V02821,Users,3587.66,2025-01-29
C004711,V03286,Channels,812.52,2023-10-30
C003844,V03558,Niches,808.29,2025-01-07
C000984,V00655,Info-mediaries,529.32,2025-12-11
C002238,V03963,Channels,4708.53,2025-11-12
C002284,V01753,E-markets,360.48,2026-04-04
C004741,V04396,Methodologies,2207.43,2024-12-16
C000953,V03035,E-markets,708.26,2024-11-06
C004138,V02596,Markets,4314.29,2023-06-29
C002121,V01435,E-services,-3449.4,08/25/2023
C004343,V01213,E-services,1378.79,2024-06-19
C000161,V04161,Users,174.75,2024-10-20
C002946,V03098,E-services,4876.77,2024-12-18
C000397,V01603,Architectures,3359.75,2024-04-02
C002528,V02423,Systems,4448.44,2025-12-27
C001188,V04541,Roi,4819.91,2024-03-31
C004543,V00358,Roi,1543.04,2024-12-30
C001041,V00223,Roi,1392.75,2024-02-02
C001007,V00311,E-services,27.93,2023-11-05
C002566,V04702,Infrastructures,1523.0,2023-07-31
C001662,V00646,Convergence,4415.22,2023-12-09
C001509,V02721,Networks,375.52,2025-10-01
C001885,V04386,Channels,4888.21,2025-08-10
C003183,V03675,E-services,3028.29,2023-06-24
C002261,V02493,Partnerships,4796.33,2025-09-05
C004148,V00497,Services,3871.59,2024-09-04
C002879,V03971,E-tailers,1539.14,2025-05-03
C004186,V00784,Channels,4671.91,2023-10-23
C000242,V02539,E-commerce,2400.16,2025-01-03
C002191,V01627,E-services,1109.0,2024-12-17
C001433,V04719,Methodologies,2166.67,2025-05-02
C004805,V04592,Channels,3978.63,2026-02-03
C003276,V01594,Models,1992.56,2025-02-12
C003505,V03088,,197.28,2024-03-21
C000045,V04318,Channels,1423.71,2023-06-03
C000224,V02246,E-services,2034.28,2025-02-15
C000986,V02665,Action-items,3718.15,2025-08-06
C003996,V01525,Bandwidth,1310.93,2024-12-01
C002166,V01788,Architectures,3451.71,2024-02-05
C001406,V03887,Users,3362.5,2023-09-08
C003170,V01253,Solutions,4515.76,2025-09-26
C001386,V01032,Metrics,1079.47,2024-07-08
C000628,V03841,E-services,2001.67,2025-09-05
C002722,V04898,E-commerce,333.48,2024-06-05
C002349,V01111,E-markets,2149.49,2026-01-22
C003776,V03025,Metrics,3341.99,2025-06-07
C003878,V03303,Architectures,3134.08,2024-04-01
C003145,V00215,Info-mediaries,2726.77,06/28/2025
C003389,V02072,Systems,3162.51,2024-09-22
C003315,V00281,Infrastructures,2662.2,2024-12-24
C001705,V04885,E-services,551.12,2024-11-28
C000118,V02556,Experiences,565.49,2024-10-05
C000707,V01708,E-business,3068.24,2025-06-08
C000695,V01382,E-markets,1511.53,2023-04-19
C002802,V02607,Methodologies,198.99,2026-04-14
C004065,V02571,Paradigms,4891.57,2026-02-02
C004061,V01658,Systems,1668.54,2025-03-21
C001565,V01770,Infrastructures,2409.62,2023-11-06
C002423,V04220,Infrastructures,3569.51,2023-07-03
C003272,V03242,Niches,1616.67,2024-06-15
C001126,V03646,Experiences,1961.02,2023-11-10
C002702,V00971,Schemas,1848.45,2026-01-29
C004070,V02190,E-markets,303.52,2023-05-16
C001026,V02551,Systems,2854.24,2026-04-02
C000893,V01095,Roi,-1521.63,2026-03-19
C001770,V01925,Systems,2632.19,2024-10-26
C002235,V01458,Roi,-199.86,2024-07-15
C003682,V00929,Methodologies,277.31,2023-09-11
C002650,V03982,Markets,3162.64,2024-06-07
C003633,V02418,Niches,1247.35,2023-09-06
C001946,V01073,Paradigms,3712.96,2023-10-22
C002701,V03053,Channels,4895.24,2023-05-07
C003792,V02063,Users,863.54,2025-03-27
