vendor_id,vendor_name,region,risk_rating,ingestion_timestamp
V03109,"Coleman, Nelson and Garcia",EMEA,Low,2026-08-12 21:45:32.070184
V03110,Morrison-Bradford,AMER,High,2026-08-12 21:45:32.070184
V03111,Allen and Sons,EMEA,High,2026-08-12 21:45:32.070184
V03112,"Rodriguez, Lewis and Smith",EMEA,High,2026-08-12 21:45:32.070184
V03113,Lopez-Harris,EMEA,High,2026-08-12 21:45:32.070184
V03114,Allen Inc,AMER,High,2026-08-12 21:45:32.070184
V03115,"Cunningham, Elliott and Tyler",AMER,Low,2026-08-12 21:45:32.070184
V03116,Williams Inc,LATAM,Low,2026-08-12 21:45:32.070184
V03117,Smith-Kelly,LATAM,Medium,2026-08-12 21:45:32.070184
V03118,Benjamin-Porter,AMER,High,2026-08-12 21:45:32.070184
V03119,Walton-Swanson,EMEA,High,2026-08-12 21:45:32.070184
V03120,Park Inc,LATAM,Low,2026-08-12 21:45:32.070184
V03121,Russell-Figueroa,APAC,Medium,2026-08-12 21:45:32.070184
V03122,Shaw and Sons,LATAM,High,2026-08-12 21:45:32.070184
V03123,Matthews Group,APAC,High,2026-08-12 21:45:32.070184
V03124,Willis-Christian,APAC,High,2026-08-12 21:45:32.070184
V03125,Martin-Fleming,EMEA,,2026-08-12 21:45:32.070184
V03126,Mcclure Inc,LATAM,Medium,2026-08-12 21:45:32.070184
V03127,"Hall, Lewis and Maldonado",LATAM,High,2026-08-12 21:45:32.070184
V03128,Mack and Sons,LATAM,Medium,2026-08-12 21:45:32.070184
V03129,"Black, Chandler and Curtis",EMEA,Low,2026-08-12 21:45:32.070184
V03130,West-Anderson,EMEA,Medium,2026-08-12 21:45:32.070184
V03131,Ward-Chase,LATAM,Low,2026-08-12 21:45:32.070184
V03132,Williams-Marquez,EMEA,High,2026-08-12 21:45:32.070184
V03133,"Hughes, Clark and Bishop",EMEA,Medium,2026-08-12 21:45:32.070184
V03134,Rubio PLC,EMEA,Medium,2026-08-12 21:45:32.070184
V03135,"Gamble, Davis and Smith",LATAM,High,2026-08-12 21:45:32.070184
V03136,Payne-Novak,LATAM,Medium,2026-08-12 21:45:32.070184
V03137,Porter Group,APAC,High,2026-08-12 21:45:32.070184
V03138,Jackson-Phillips,LATAM,,2026-08-12 21:45:32.070184
V03139,Ramirez LLC,AMER,Medium,2026-08-12 21:45:32.070184
V03140,Davis-White,LATAM,,2026-08-12 21:45:32.070184
V03141,Scott-Kennedy,EMEA,High,2026-08-12 21:45:32.070184
V03142,Hines-Ramos,APAC,Low,2026-08-12 21:45:32.070184
V03143,Case PLC,APAC,High,2026-08-12 21:45:32.070184
V03144,Williams-Trevino,EMEA,High,2026-08-12 21:45:32.070184
V03145,Ortiz-Harvey,AMER,Low,2026-08-12 21:45:32.070184
V03146,"Anderson, Richardson and Kirk",LATAM,High,2026-08-12 21:45:32.070184
V03147,Brooks-Fleming,AMER,High,2026-08-12 21:45:32.070184
V03148,"Cole, Rich and Esparza",LATAM,Low,2026-08-12 21:45:32.070184
V03149,Oliver Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V03150,Figueroa and Sons,APAC,High,2026-08-12 21:45:32.070184
V03151,"Nicholson, Smith and Farrell",AMER,Medium,2026-08-12 21:45:32.070184
V03152,Bennett-Hudson,APAC,High,2026-08-12 21:45:32.070184
V03153,Walker Group,EMEA,High,2026-08-12 21:45:32.070184
V03154,"Davis, Owens and Day",AMER,Medium,2026-08-12 21:45:32.070184
V03155,Rodriguez-White,APAC,High,2026-08-12 21:45:32.070184
V03156,Lowery Group,AMER,Low,2026-08-12 21:45:32.070184
V03157,Gonzalez-Murphy,APAC,Medium,2026-08-12 21:45:32.070184
V03158,Peterson-Munoz,EMEA,Low,2026-08-12 21:45:32.070184
V03159,Park Group,APAC,Medium,2026-08-12 21:45:32.070184
V03160,Ramirez Inc,APAC,Medium,2026-08-12 21:45:32.070184
V03161,"Moore, Harrison and Bowman",EMEA,Low,2026-08-12 21:45:32.070184
V03162,Carroll-Huerta,LATAM,Low,2026-08-12 21:45:32.070184
V03163,Brown-Stokes,APAC,Low,2026-08-12 21:45:32.070184
V03164,Irwin-Lewis,APAC,High,2026-08-12 21:45:32.070184
V03165,Parrish Ltd,AMER,High,2026-08-12 21:45:32.070184
V03166,Nelson-Reid,AMER,High,2026-08-12 21:45:32.070184
V03167,Thomas LLC,AMER,High,2026-08-12 21:45:32.070184
V03168,Miller-Russo,EMEA,Low,2026-08-12 21:45:32.070184
V03169,Savage-Warren,APAC,Medium,2026-08-12 21:45:32.070184
V03170,"Orozco, White and Brown",EMEA,High,2026-08-12 21:45:32.070184
V03171,Peterson-Mullins,APAC,Medium,2026-08-12 21:45:32.070184
V03172,Gonzalez Group,LATAM,Low,2026-08-12 21:45:32.070184
V03173,Alvarez-Barker,LATAM,,2026-08-12 21:45:32.070184
V03174,Sheppard Group,EMEA,Medium,2026-08-12 21:45:32.070184
V03175,Gaines-Hudson,APAC,High,2026-08-12 21:45:32.070184
V03176,Hoffman PLC,APAC,High,2026-08-12 21:45:32.070184
V03177,Miller Ltd,EMEA,Low,2026-08-12 21:45:32.070184
V03178,"Jensen, Morris and Downs",AMER,Low,2026-08-12 21:45:32.070184
V03179,"Newton, Doyle and Stewart",APAC,Medium,2026-08-12 21:45:32.070184
V03180,Mosley and Sons,EMEA,Medium,2026-08-12 21:45:32.070184
V03181,Lin-Wilson,EMEA,Low,2026-08-12 21:45:32.070184
V03182,"Russell, Meyer and Smith",LATAM,Low,2026-08-12 21:45:32.070184
V03183,Harding-Mathews,LATAM,High,2026-08-12 21:45:32.070184
V03184,"Cole, Montes and Davis",AMER,Medium,2026-08-12 21:45:32.070184
V03185,Reese and Sons,LATAM,High,2026-08-12 21:45:32.070184
V03186,Horton-Schroeder,EMEA,High,2026-08-12 21:45:32.070184
V03187,"Gray, Bailey and Farley",AMER,Low,2026-08-12 21:45:32.070184
V03188,"Ray, Smith and Cervantes",LATAM,High,2026-08-12 21:45:32.070184
V03189,Turner LLC,APAC,Medium,2026-08-12 21:45:32.070184
V03190,"Fuentes, Martinez and Porter",APAC,Medium,2026-08-12 21:45:32.070184
V03191,Gutierrez-Bell,LATAM,,2026-08-12 21:45:32.070184
V03192,"Simmons, Dickson and Rogers",LATAM,Low,2026-08-12 21:45:32.070184
V03193,Ellis LLC,AMER,Medium,2026-08-12 21:45:32.070184
V03194,Tran and Sons,EMEA,High,2026-08-12 21:45:32.070184
V03195,"Graham, Mitchell and Keller",LATAM,,2026-08-12 21:45:32.070184
V03196,"Kim, Campbell and Oliver",APAC,Low,2026-08-12 21:45:32.070184
V03197,Cowan Inc,AMER,Low,2026-08-12 21:45:32.070184
V03198,Banks PLC,LATAM,Low,2026-08-12 21:45:32.070184
V03199,Garcia-Brady,APAC,Medium,2026-08-12 21:45:32.070184
V03200,"Ho, Garcia and Wallace",LATAM,Low,2026-08-12 21:45:32.070184
V03201,"Shaffer, Contreras and Christian",EMEA,High,2026-08-12 21:45:32.070184
V03202,Walker Group,APAC,Low,2026-08-12 21:45:32.070184
V03203,"James, Gonzalez and Harrison",EMEA,Medium,2026-08-12 21:45:32.070184
V03204,Bell Group,APAC,High,2026-08-12 21:45:32.070184
V03205,Odonnell-Newman,APAC,Low,2026-08-12 21:45:32.070184
V03206,"Foster, Ayers and Casey",EMEA,,2026-08-12 21:45:32.070184
V03207,"Campbell, Hobbs and Baker",EMEA,Low,2026-08-12 21:45:32.070184
V03208,Nunez-Smith,EMEA,Low,2026-08-12 21:45:32.070184
V03209,Johnson-Johnson,LATAM,Medium,2026-08-12 21:45:32.070184
V03210,Randall-Stone,LATAM,Low,2026-08-12 21:45:32.070184
V03211,"Greene, Rogers and Haley",AMER,Medium,2026-08-12 21:45:32.070184
V03212,Allen-Beltran,APAC,Low,2026-08-12 21:45:32.070184
V03213,Jensen Group,AMER,Medium,2026-08-12 21:45:32.070184
V03214,Solis PLC,EMEA,Low,2026-08-12 21:45:32.070184
V03215,Anderson-Fields,EMEA,Low,2026-08-12 21:45:32.070184
V03216,"Thompson, Strong and Holmes",LATAM,Medium,2026-08-12 21:45:32.070184
V03217,Hall-Mckinney,EMEA,Medium,2026-08-12 21:45:32.070184
V03218,Gordon Ltd,APAC,High,2026-08-12 21:45:32.070184
V03219,"Mueller, Cameron and Burton",APAC,Low,2026-08-12 21:45:32.070184
V03220,Hood-Moore,EMEA,High,2026-08-12 21:45:32.070184
V03221,Harris-Davis,LATAM,,2026-08-12 21:45:32.070184
V03222,Smith-Carrillo,EMEA,Low,2026-08-12 21:45:32.070184
V03223,johnson ltd,EMEA,Low,2026-08-12 21:45:32.070184
V03224,"Knapp, Miller and Reyes",LATAM,Medium,2026-08-12 21:45:32.070184
V03225,"Gross, Lucero and Walters",LATAM,Medium,2026-08-12 21:45:32.070184
V03226,Lopez-Delgado,APAC,High,2026-08-12 21:45:32.070184
V03227,Phillips PLC,APAC,Medium,2026-08-12 21:45:32.070184
V03228,Barber Group,APAC,Medium,2026-08-12 21:45:32.070184
V03229,Hopkins-Hill,AMER,High,2026-08-12 21:45:32.070184
V03230,Burton Ltd,APAC,Low,2026-08-12 21:45:32.070184
V03231,"Camacho, Rodriguez and Ho",AMER,High,2026-08-12 21:45:32.070184
V03232,Rodriguez LLC,LATAM,Low,2026-08-12 21:45:32.070184
V03233,Kline-Davis,EMEA,Medium,2026-08-12 21:45:32.070184
V03234,Kirk-Durham,AMER,High,2026-08-12 21:45:32.070184
V03235,Myers Group,EMEA,Low,2026-08-12 21:45:32.070184
V03236,Gutierrez Group,AMER,Low,2026-08-12 21:45:32.070184
V03237,"Jones, Mcdaniel and Brooks",EMEA,High,2026-08-12 21:45:32.070184
V03238,Schultz-Hayes,APAC,High,2026-08-12 21:45:32.070184
V03239,White Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V03240,Keller Ltd,EMEA,High,2026-08-12 21:45:32.070184
V03241,"Bond, Wilson and Cooper",LATAM,Low,2026-08-12 21:45:32.070184
V03242,Webb-Mendez,LATAM,Medium,2026-08-12 21:45:32.070184
V03243,"Smith, Boyd and Scott",LATAM,Medium,2026-08-12 21:45:32.070184
V03244,Lee Inc,APAC,Low,2026-08-12 21:45:32.070184
V03245,"Johnson, Hunt and Hernandez",APAC,Low,2026-08-12 21:45:32.070184
V03246,Wilson-Robinson,AMER,Low,2026-08-12 21:45:32.070184
V03247,Taylor-Miller,LATAM,Low,2026-08-12 21:45:32.070184
V03248,"Case, Adams and Olson",EMEA,Medium,2026-08-12 21:45:32.070184
V03249,Bailey PLC,LATAM,High,2026-08-12 21:45:32.070184
V03250,"Phillips, Mcgee and Simpson",AMER,Low,2026-08-12 21:45:32.070184
V03251,"Potts, Nielsen and Wright",LATAM,Low,2026-08-12 21:45:32.070184
V03252,Mcdaniel Ltd,EMEA,Low,2026-08-12 21:45:32.070184
V03253,Hayden-Garcia,APAC,Low,2026-08-12 21:45:32.070184
V03254,"Collins, Bauer and Mckay",AMER,High,2026-08-12 21:45:32.070184
V03255,Hamilton-Griffin,LATAM,Medium,2026-08-12 21:45:32.070184
V03256,"Burgess, Cabrera and Dean",LATAM,Low,2026-08-12 21:45:32.070184
V03257,"Reyes, Gonzalez and Gomez",APAC,Medium,2026-08-12 21:45:32.070184
V03258,"Weiss, Cole and Preston",APAC,Low,2026-08-12 21:45:32.070184
V03259,"King, Ortiz and Munoz",EMEA,High,2026-08-12 21:45:32.070184
V03260,"Clements, Moreno and Sanders",APAC,Low,2026-08-12 21:45:32.070184
V03261,White LLC,APAC,Low,2026-08-12 21:45:32.070184
V03262,Gibbs-Howard,LATAM,Medium,2026-08-12 21:45:32.070184
V03263,Lewis LLC,APAC,High,2026-08-12 21:45:32.070184
V03264,Thomas-Edwards,APAC,Medium,2026-08-12 21:45:32.070184
V03265,Flores Inc,APAC,,2026-08-12 21:45:32.070184
V03266,"Murphy, Marshall and Pope",LATAM,Low,2026-08-12 21:45:32.070184
V03267,Hoffman Group,LATAM,High,2026-08-12 21:45:32.070184
V03268,Guzman-Rose,LATAM,High,2026-08-12 21:45:32.070184
V03269,Hoffman Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V03270,"Shah, Aguirre and Powers",AMER,High,2026-08-12 21:45:32.070184
V03271,"Stafford, Fisher and Avila",EMEA,Medium,2026-08-12 21:45:32.070184
V03272,Li-Gonzalez,LATAM,Medium,2026-08-12 21:45:32.070184
V03273,Lang Group,LATAM,Medium,2026-08-12 21:45:32.070184
V03274,Mooney Group,LATAM,High,2026-08-12 21:45:32.070184
V03275,Martinez and Sons,AMER,Low,2026-08-12 21:45:32.070184
V03276,"Murphy, Reyes and Ray",APAC,Low,2026-08-12 21:45:32.070184
V03277,Smith-Logan,AMER,High,2026-08-12 21:45:32.070184
V03278,"Travis, Buck and Mitchell",APAC,High,2026-08-12 21:45:32.070184
V03279,Johnson-Ferguson,EMEA,Medium,2026-08-12 21:45:32.070184
V03280,"Williams, Newman and Jones",LATAM,High,2026-08-12 21:45:32.070184
V03281,Gallegos Group,EMEA,Low,2026-08-12 21:45:32.070184
V03282,"Turner, Stewart and Reed",APAC,High,2026-08-12 21:45:32.070184
V03283,Hawkins LLC,EMEA,Medium,2026-08-12 21:45:32.070184
V03284,Salazar-Long,EMEA,Medium,2026-08-12 21:45:32.070184
V03285,"Riggs, Snyder and Davidson",AMER,High,2026-08-12 21:45:32.070184
V03286,Cameron PLC,EMEA,Medium,2026-08-12 21:45:32.070184
V03287,Johnson Inc,LATAM,Medium,2026-08-12 21:45:32.070184
V03288,Taylor LLC,APAC,Low,2026-08-12 21:45:32.070184
V03289,"Ramsey, Perez and Miller",AMER,Low,2026-08-12 21:45:32.070184
V03290,"Barrera, Wood and Leach",APAC,High,2026-08-12 21:45:32.070184
V03291,Villa Inc,AMER,Low,2026-08-12 21:45:32.070184
V03292,Ware-Williams,LATAM,Medium,2026-08-12 21:45:32.070184
V03293,Valentine Inc,APAC,Medium,2026-08-12 21:45:32.070184
V03294,Murphy-Salazar,APAC,High,2026-08-12 21:45:32.070184
V03295,Nelson-Jackson,EMEA,Medium,2026-08-12 21:45:32.070184
V03296,Silva Inc,EMEA,High,2026-08-12 21:45:32.070184
V03297,Flores and Sons,EMEA,High,2026-08-12 21:45:32.070184
V03298,"Barron, Church and Gutierrez",EMEA,Medium,2026-08-12 21:45:32.070184
V03299,Barnett-Boyd,AMER,Medium,2026-08-12 21:45:32.070184
V03300,Lane Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V03301,Bray-Morris,EMEA,Medium,2026-08-12 21:45:32.070184
V03302,"Webb, Davis and Miranda",LATAM,High,2026-08-12 21:45:32.070184
V03303,"Miller, Hansen and Salas",LATAM,High,2026-08-12 21:45:32.070184
V03304,"Holland, Foley and Neal",APAC,Medium,2026-08-12 21:45:32.070184
V03305,Bonilla Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V03306,Smith and Sons,EMEA,Medium,2026-08-12 21:45:32.070184
V03307,Cardenas-Lopez,EMEA,High,2026-08-12 21:45:32.070184
V03308,Peterson PLC,LATAM,High,2026-08-12 21:45:32.070184
V03309,"Palmer, Edwards and Blackburn",EMEA,High,2026-08-12 21:45:32.070184
V03310,"Gibson, Moore and Wagner",EMEA,Medium,2026-08-12 21:45:32.070184
V03311,Robinson LLC,LATAM,High,2026-08-12 21:45:32.070184
V03312,Hester-Parrish,AMER,,2026-08-12 21:45:32.070184
V03313,"Harris, Ross and Jones",AMER,Medium,2026-08-12 21:45:32.070184
V03314,Martin-Parker,AMER,High,2026-08-12 21:45:32.070184
V03315,"Wong, Thomas and Walter",APAC,High,2026-08-12 21:45:32.070184
V03316,"Rodriguez, Smith and Murray",AMER,High,2026-08-12 21:45:32.070184
V03317,Johnson-Stanley,EMEA,Medium,2026-08-12 21:45:32.070184
V03318,Bell-Wilson,APAC,Medium,2026-08-12 21:45:32.070184
V03319,"Miller, Reynolds and Hernandez",LATAM,Low,2026-08-12 21:45:32.070184
V03320,"Jordan, Cook and Alexander",APAC,Low,2026-08-12 21:45:32.070184
V03321,Davis-Wong,APAC,High,2026-08-12 21:45:32.070184
V03322,"Reilly, Lee and Lopez",AMER,High,2026-08-12 21:45:32.070184
V03323,Wheeler PLC,EMEA,Low,2026-08-12 21:45:32.070184
V03324,"Snyder, Hamilton and Maldonado",EMEA,,2026-08-12 21:45:32.070184
V03325,"Wright, Rodriguez and Wilson",AMER,Medium,2026-08-12 21:45:32.070184
V03326,Johnston and Sons,LATAM,Medium,2026-08-12 21:45:32.070184
V03327,Patel LLC,APAC,Low,2026-08-12 21:45:32.070184
V03328,Andrade Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V03329,"Sullivan, Long and Robinson",LATAM,Low,2026-08-12 21:45:32.070184
V03330,"Adams, Harris and Floyd",AMER,Medium,2026-08-12 21:45:32.070184
V03331,Walsh-Mccarthy,APAC,Low,2026-08-12 21:45:32.070184
V03332,Gross-Davis,AMER,High,2026-08-12 21:45:32.070184
V03333,"Velez, Howell and Stevenson",AMER,Low,2026-08-12 21:45:32.070184
V03334,"Allen, Edwards and Jones",APAC,Low,2026-08-12 21:45:32.070184
V03335,Cook Group,LATAM,Low,2026-08-12 21:45:32.070184
V03336,Rivers Ltd,AMER,High,2026-08-12 21:45:32.070184
V03337,Patterson-Smith,EMEA,Medium,2026-08-12 21:45:32.070184
V03338,Ibarra-Jackson,EMEA,High,2026-08-12 21:45:32.070184
V03339,Wheeler Group,AMER,,2026-08-12 21:45:32.070184
V03340,"Smith, Marks and Kennedy",AMER,Medium,2026-08-12 21:45:32.070184
V03341,Fuentes PLC,EMEA,High,2026-08-12 21:45:32.070184
V03342,"Mooney, Conley and Fox",LATAM,Low,2026-08-12 21:45:32.070184
V03343,Fischer Inc,APAC,Medium,2026-08-12 21:45:32.070184
V03344,Torres Ltd,LATAM,Medium,2026-08-12 21:45:32.070184
V03345,Chavez-Navarro,AMER,Medium,2026-08-12 21:45:32.070184
V03346,"Scott, Tucker and Diaz",LATAM,Low,2026-08-12 21:45:32.070184
V03347,Carey LLC,AMER,Medium,2026-08-12 21:45:32.070184
V03348,"Cook, Holmes and Beck",AMER,High,2026-08-12 21:45:32.070184
V03349,"Washington, Nelson and Stone",LATAM,High,2026-08-12 21:45:32.070184
V03350,"Smith, Irwin and Chase",EMEA,Medium,2026-08-12 21:45:32.070184
V03351,"Mcknight, Howard and Johnson",LATAM,Medium,2026-08-12 21:45:32.070184
V03352,"Figueroa, Mcpherson and Howard",AMER,Medium,2026-08-12 21:45:32.070184
V03353,"Davis, Knapp and Gray",LATAM,Medium,2026-08-12 21:45:32.070184
V03354,Sheppard Ltd,APAC,High,2026-08-12 21:45:32.070184
V03355,"Gardner, Gaines and Archer",AMER,Low,2026-08-12 21:45:32.070184
V03356,"Thompson, Lozano and Bailey",EMEA,High,2026-08-12 21:45:32.070184
V03357,Myers-Butler,AMER,Low,2026-08-12 21:45:32.070184
V03358,Parker-Williams,APAC,High,2026-08-12 21:45:32.070184
V03359,"Miles, Flowers and Martinez",LATAM,High,2026-08-12 21:45:32.070184
V03360,Knight-Sparks,APAC,High,2026-08-12 21:45:32.070184
V03361,Roberts-Montes,AMER,Medium,2026-08-12 21:45:32.070184
V03362,Ho-Thomas,APAC,Low,2026-08-12 21:45:32.070184
V03363,"Hernandez, Levy and Hanson",AMER,Low,2026-08-12 21:45:32.070184
V03364,"Martin, Tucker and Brown",AMER,,2026-08-12 21:45:32.070184
V03365,Smith-Williams,APAC,Low,2026-08-12 21:45:32.070184
V03366,Petersen-Martinez,APAC,,2026-08-12 21:45:32.070184
V03367,Torres-Jordan,EMEA,High,2026-08-12 21:45:32.070184
V03368,"Flowers, Williams and Taylor",LATAM,High,2026-08-12 21:45:32.070184
V03369,Glover-Shaw,APAC,Low,2026-08-12 21:45:32.070184
V03370,"Moore, Miller and Nelson",APAC,Medium,2026-08-12 21:45:32.070184
V03371,"Gonzalez, Richards and Miller",LATAM,Medium,2026-08-12 21:45:32.070184
V03372,Johnson LLC,LATAM,Medium,2026-08-12 21:45:32.070184
V03373,Cain Ltd,LATAM,Low,2026-08-12 21:45:32.070184
V03374,Henderson-Rasmussen,EMEA,Low,2026-08-12 21:45:32.070184
V03375,Orozco LLC,LATAM,Low,2026-08-12 21:45:32.070184
V03376,"Collins, Elliott and Shelton",APAC,High,2026-08-12 21:45:32.070184
V03377,Brock-Taylor,APAC,High,2026-08-12 21:45:32.070184
V03378,Wright Group,APAC,Low,2026-08-12 21:45:32.070184
V03379,"Gonzalez, Torres and Evans",EMEA,Low,2026-08-12 21:45:32.070184
V03380,"Murray, White and Patton",EMEA,High,2026-08-12 21:45:32.070184
V03381,Davis-Rose,AMER,Low,2026-08-12 21:45:32.070184
V03382,"Edwards, Donovan and Marquez",EMEA,Low,2026-08-12 21:45:32.070184
V03383,Gomez-Owens,EMEA,Medium,2026-08-12 21:45:32.070184
V03384,Murray-Gaines,EMEA,Medium,2026-08-12 21:45:32.070184
V03385,Bernard Group,EMEA,Low,2026-08-12 21:45:32.070184
V03386,Campos PLC,AMER,Low,2026-08-12 21:45:32.070184
V03387,Buchanan-Carpenter,EMEA,Medium,2026-08-12 21:45:32.070184
V03388,Martinez-Daniels,AMER,Medium,2026-08-12 21:45:32.070184
V03389,"Rich, Brown and Bruce",AMER,Low,2026-08-12 21:45:32.070184
V03390,Powell Inc,LATAM,Low,2026-08-12 21:45:32.070184
V03391,Aguirre-Golden,EMEA,High,2026-08-12 21:45:32.070184
V03392,Combs-Miller,EMEA,High,2026-08-12 21:45:32.070184
V03393,gallegos-santos,AMER,Medium,2026-08-12 21:45:32.070184
V03394,Wheeler-Short,EMEA,High,2026-08-12 21:45:32.070184
V03395,"olson, rivera and brown",EMEA,Low,2026-08-12 21:45:32.070184
V03396,"Richards, Dixon and Love",AMER,High,2026-08-12 21:45:32.070184
V03397,"Harris, Thomas and Yang",AMER,Low,2026-08-12 21:45:32.070184
V03398,Taylor-Jacobson,AMER,Low,2026-08-12 21:45:32.070184
V03399,"Phelps, Turner and Collins",LATAM,Medium,2026-08-12 21:45:32.070184
V03400,Shaffer PLC,EMEA,High,2026-08-12 21:45:32.070184
V03401,"Gonzalez, Jones and Hernandez",LATAM,Medium,2026-08-12 21:45:32.070184
V03402,Meyer and Sons,APAC,Low,2026-08-12 21:45:32.070184
V03403,Garcia Inc,EMEA,Medium,2026-08-12 21:45:32.070184
V03404,"Wallace, Brown and Martinez",APAC,,2026-08-12 21:45:32.070184
V03405,Webb-White,EMEA,Low,2026-08-12 21:45:32.070184
V03406,Skinner PLC,EMEA,Medium,2026-08-12 21:45:32.070184
V03407,Underwood-Maldonado,EMEA,Medium,2026-08-12 21:45:32.070184
V03408,"Williamson, Reynolds and Fields",LATAM,Medium,2026-08-12 21:45:32.070184
V03409,Thomas Ltd,APAC,Medium,2026-08-12 21:45:32.070184
V03410,"Allen, Hunt and Lyons",EMEA,Low,2026-08-12 21:45:32.070184
V03411,Alvarez LLC,EMEA,High,2026-08-12 21:45:32.070184
V03412,Contreras-Haley,LATAM,High,2026-08-12 21:45:32.070184
V03413,Richardson-Hill,APAC,High,2026-08-12 21:45:32.070184
V03414,Wolfe-Rodriguez,LATAM,Low,2026-08-12 21:45:32.070184
V03415,Li-Hernandez,LATAM,Low,2026-08-12 21:45:32.070184
V03416,Bryant-Elliott,EMEA,High,2026-08-12 21:45:32.070184
V03417,Carpenter Inc,EMEA,,2026-08-12 21:45:32.070184
V03418,"Santos, Sandoval and Wallace",EMEA,Medium,2026-08-12 21:45:32.070184
V03419,Estes-Mcdonald,EMEA,High,2026-08-12 21:45:32.070184
V03420,"Ellis, Smith and Moore",EMEA,Low,2026-08-12 21:45:32.070184
V03421,"Foley, Gordon and Bailey",EMEA,Medium,2026-08-12 21:45:32.070184
V03422,"Warren, Palmer and Thompson",AMER,High,2026-08-12 21:45:32.070184
V03423,Bell Ltd,AMER,Low,2026-08-12 21:45:32.070184
V03424,"Morgan, Espinoza and Buchanan",APAC,Low,2026-08-12 21:45:32.070184
V03425,Glover-Barrett,EMEA,High,2026-08-12 21:45:32.070184
V03426,Jones-Franco,AMER,Medium,2026-08-12 21:45:32.070184
V03427,Bennett-Ruiz,LATAM,Medium,2026-08-12 21:45:32.070184
V03428,"White, Erickson and Hunter",APAC,Low,2026-08-12 21:45:32.070184
V03429,"Fox, Anderson and Nguyen",EMEA,Low,2026-08-12 21:45:32.070184
V03430,"Bailey, Williamson and Powell",LATAM,Low,2026-08-12 21:45:32.070184
V03431,Johnson Ltd,APAC,High,2026-08-12 21:45:32.070184
V03432,Hall Ltd,AMER,High,2026-08-12 21:45:32.070184
V03433,Porter Ltd,AMER,Low,2026-08-12 21:45:32.070184
V03434,morris-hall,LATAM,Medium,2026-08-12 21:45:32.070184
V03435,"Flynn, Garcia and Gilmore",APAC,Medium,2026-08-12 21:45:32.070184
V03436,"Stafford, Campos and Fisher",AMER,Medium,2026-08-12 21:45:32.070184
V03437,Brown LLC,APAC,Low,2026-08-12 21:45:32.070184
V03438,Johnson Ltd,EMEA,High,2026-08-12 21:45:32.070184
V03439,Alexander LLC,EMEA,Low,2026-08-12 21:45:32.070184
V03440,"Welch, Johnson and Thompson",EMEA,High,2026-08-12 21:45:32.070184
V03441,Hale Group,AMER,Medium,2026-08-12 21:45:32.070184
V03442,Zhang PLC,AMER,High,2026-08-12 21:45:32.070184
V03443,"Gonzalez, King and Kim",EMEA,Medium,2026-08-12 21:45:32.070184
V03444,Perez-Harmon,APAC,High,2026-08-12 21:45:32.070184
V03445,Cervantes-Stokes,APAC,Low,2026-08-12 21:45:32.070184
V03446,Miller Inc,APAC,Medium,2026-08-12 21:45:32.070184
V03447,"Moyer, Davis and Johnson",AMER,Medium,2026-08-12 21:45:32.070184
V03448,Barry LLC,LATAM,High,2026-08-12 21:45:32.070184
V03449,Carroll-Lin,EMEA,,2026-08-12 21:45:32.070184
V03450,Lopez-Blair,APAC,Medium,2026-08-12 21:45:32.070184
V03451,"May, Crawford and Collier",LATAM,Low,2026-08-12 21:45:32.070184
V03452,"Carey, Mason and Kelly",LATAM,Medium,2026-08-12 21:45:32.070184
V03453,"Castaneda, Solis and Gonzales",LATAM,Medium,2026-08-12 21:45:32.070184
V03454,"Bennett, Jones and Miller",APAC,High,2026-08-12 21:45:32.070184
V03455,"Evans, Wilson and Hall",APAC,Medium,2026-08-12 21:45:32.070184
V03456,"Fernandez, Johnson and Nicholson",AMER,High,2026-08-12 21:45:32.070184
V03457,Nielsen-King,AMER,Low,2026-08-12 21:45:32.070184
V03458,"Howard, Brennan and Moore",AMER,Low,2026-08-12 21:45:32.070184
V03459,Jones-Johnston,EMEA,High,2026-08-12 21:45:32.070184
V03460,"Frederick, Porter and Ross",AMER,Low,2026-08-12 21:45:32.070184
