po_id,vendor_id,item_name,quantity_requested,po_timestamp,ingestion_timestamp
PO0002541,V01745,Services,536,2025-01-21 11:18:25,2026-08-12 21:41:41.391515
PO0002542,V04478,Roi,154,2025-08-25 21:57:07,2026-08-12 21:41:41.391515
PO0002543,V01613,Niches,890,2024-09-14 15:29:49,2026-08-12 21:41:41.391515
PO0002544,V00134,Models,374,2025-03-03 16:41:36,2026-08-12 21:41:41.391515
PO0002545,V01626,Methodologies,667,2024-12-16 00:19:11,2026-08-12 21:41:41.391515
PO0002546,V01233,Roi,349,2024-08-20 02:29:43,2026-08-12 21:41:41.391515
PO0002547,V02741,Experiences,13,2026-04-10 18:55:34,2026-08-12 21:41:41.391515
PO0002548,V02356,Relationships,525,2024-10-07 15:34:31,2026-08-12 21:41:41.391515
PO0002549,V02655,Platforms,525,2025-01-10 13:01:10,2026-08-12 21:41:41.391515
PO0002550,V02475,E-services,527,2025-04-05 23:26:15,2026-08-12 21:41:41.391515
PO0002551,V04647,E-services,211,2024-05-01 12:28:41,2026-08-12 21:41:41.391515
PO0002552,V04858,Roi,933,2024-04-24 13:09:40,2026-08-12 21:41:41.391515
PO0002553,V02766,Web-readiness,693,2024-12-02 21:01:26,2026-08-12 21:41:41.391515
PO0002554,V02733,Schemas,453,2024-06-24 17:30:55,2026-08-12 21:41:41.391515
PO0002555,V03455,Markets,569,2024-08-19 20:55:13,2026-08-12 21:41:41.391515
PO0002556,V00861,Channels,727,2025-08-12 09:14:49,2026-08-12 21:41:41.391515
PO0002557,V02479,E-commerce,760,2024-06-30 13:32:11,2026-08-12 21:41:41.391515
PO0002558,V00199,Roi,495,2025-12-08 07:38:55,2026-08-12 21:41:41.391515
PO0002559,V03064,Users,279,2025-06-26 23:35:21,2026-08-12 21:41:41.391515
PO0002560,V03532,Roi,947,2024-08-04 08:26:42,2026-08-12 21:41:41.391515
PO0002561,V00623,Markets,145,2025-06-20 11:52:26,2026-08-12 21:41:41.391515
PO0002562,V00361,Partnerships,75,2025-10-14 15:51:23,2026-08-12 21:41:41.391515
PO0002563,V03692,E-services,955,2024-12-31 21:23:46,2026-08-12 21:41:41.391515
PO0002564,V02195,Schemas,125,2024-07-10 06:12:39,2026-08-12 21:41:41.391515
PO0002565,V00810,Niches,555,2025-06-18 09:23:07,2026-08-12 21:41:41.391515
PO0002566,V02048,E-markets,601,2024-07-17 06:12:57,2026-08-12 21:41:41.391515
PO0002567,V02446,Niches,292,2025-10-03 07:40:35,2026-08-12 21:41:41.391515
PO0002568,V01530,Roi,852,2025-03-09 04:48:21,2026-08-12 21:41:41.391515
PO0002569,V04455,Niches,855,2026-04-16 18:45:46,2026-08-12 21:41:41.391515
PO0002570,V00132,Infrastructures,783,2024-06-10 22:41:39,2026-08-12 21:41:41.391515
PO0002571,V00962,Users,29,2025-08-19 01:19:02,2026-08-12 21:41:41.391515
PO0002572,V03592,Bandwidth,590,2024-09-02 05:54:23,2026-08-12 21:41:41.391515
PO0002573,V01738,Communities,890,2025-12-19 17:54:18,2026-08-12 21:41:41.391515
PO0002574,V02833,Platforms,486,2025-08-21 13:03:38,2026-08-12 21:41:41.391515
PO0002575,V02147,Roi,905,2024-12-28 06:41:03,2026-08-12 21:41:41.391515
PO0002576,V01920,E-services,792,2025-01-11 17:10:55,2026-08-12 21:41:41.391515
PO0002577,V01001,Architectures,524,2025-06-30 10:29:23,2026-08-12 21:41:41.391515
PO0002578,V02673,E-commerce,278,2024-05-01 21:50:15,2026-08-12 21:41:41.391515
PO0002579,V03071,Systems,702,2024-11-26 19:43:22,2026-08-12 21:41:41.391515
PO0002580,V00619,Architectures,754,2025-09-16 23:05:22,2026-08-12 21:41:41.391515
PO0002582,V02091,E-commerce,705,2026-03-12 01:00:08,2026-08-12 21:41:41.391515
PO0002583,V03836,E-services,548,2025-02-20 19:39:25,2026-08-12 21:41:41.391515
PO0002584,V02159,Platforms,690,2024-07-15 21:09:46,2026-08-12 21:41:41.391515
PO0002585,V04475,Channels,87,2026-03-05 03:22:45,2026-08-12 21:41:41.391515
PO0002587,V02200,E-services,401,2024-06-04 06:10:22,2026-08-12 21:41:41.391515
PO0002588,V01236,Networks,552,2025-04-13 21:50:56,2026-08-12 21:41:41.391515
PO0002589,V04756,Solutions,920,2025-07-29 07:05:41,2026-08-12 21:41:41.391515
PO0002590,V01701,Infrastructures,176,2024-08-30 07:08:14,2026-08-12 21:41:41.391515
PO0002591,V04418,E-services,483,2024-10-05 03:48:46,2026-08-12 21:41:41.391515
PO0002592,V03535,Channels,914,2024-05-31 00:33:41,2026-08-12 21:41:41.391515
PO0002593,V03980,Schemas,67,2024-11-09 10:51:19,2026-08-12 21:41:41.391515
PO0002594,V01680,E-tailers,292,2025-03-15 06:09:52,2026-08-12 21:41:41.391515
PO0002595,V02008,Systems,427,2025-03-01 05:16:39,2026-08-12 21:41:41.391515
PO0002596,V02783,Networks,862,2024-05-06 06:50:20,2026-08-12 21:41:41.391515
PO0002597,V02203,Solutions,595,2024-05-29 18:44:55,2026-08-12 21:41:41.391515
PO0002598,V02935,Action-items,658,2024-06-23 05:24:34,2026-08-12 21:41:41.391515
PO0002599,V00533,Users,122,2024-07-26 06:17:47,2026-08-12 21:41:41.391515
PO0002600,V03739,Roi,54,2025-06-28 04:22:11,2026-08-12 21:41:41.391515
PO0002601,V03980,Schemas,36,2024-10-23 05:01:54,2026-08-12 21:41:41.391515
PO0002602,V03097,Infrastructures,656,2025-05-28 17:53:23,2026-08-12 21:41:41.391515
PO0002603,V01966,Markets,874,2024-08-07 07:56:07,2026-08-12 21:41:41.391515
PO0002604,V02481,E-services,426,2025-04-08 23:09:32,2026-08-12 21:41:41.391515
PO0002605,V03389,E-commerce,56,2024-06-24 07:44:50,2026-08-12 21:41:41.391515
PO0002606,V00922,Metrics,68,2024-05-11 00:25:20,2026-08-12 21:41:41.391515
PO0002607,V01755,Niches,283,2024-06-26 16:53:09,2026-08-12 21:41:41.391515
PO0002608,V03187,Systems,662,2025-10-31 21:26:52,2026-08-12 21:41:41.391515
PO0002609,V01126,E-services,865,2026-03-01 17:31:40,2026-08-12 21:41:41.391515
PO0002611,V00646,Metrics,53,2026-03-23 18:52:48,2026-08-12 21:41:41.391515
PO0002612,V00004,Roi,413,2024-09-01 12:58:24,2026-08-12 21:41:41.391515
PO0002613,V02272,Niches,927,2024-09-20 17:50:23,2026-08-12 21:41:41.391515
PO0002614,V03296,Convergence,52,2026-03-21 05:26:28,2026-08-12 21:41:41.391515
PO0002615,V04332,Niches,165,2024-07-25 18:28:03,2026-08-12 21:41:41.391515
PO0002616,V00934,Architectures,559,2025-07-03 00:42:18,2026-08-12 21:41:41.391515
PO0002617,V04509,Functionalities,604,2025-11-09 21:43:17,2026-08-12 21:41:41.391515
PO0002618,V04430,Roi,263,2026-04-06 15:43:10,2026-08-12 21:41:41.391515
PO0002619,V04305,E-markets,766,2025-08-18 03:02:21,2026-08-12 21:41:41.391515
PO0002620,V01497,Paradigms,182,2025-03-15 20:03:19,2026-08-12 21:41:41.391515
PO0002621,V00776,Models,426,2024-06-10 07:47:25,2026-08-12 21:41:41.391515
PO0002622,V01639,Experiences,490,2025-01-15 12:26:55,2026-08-12 21:41:41.391515
PO0002623,V01696,Convergence,419,2024-06-26 13:54:27,2026-08-12 21:41:41.391515
PO0002624,V03048,Methodologies,291,2024-07-24 04:05:18,2026-08-12 21:41:41.391515
PO0002625,V00495,Paradigms,125,2024-05-10 19:34:55,2026-08-12 21:41:41.391515
PO0002626,V00885,E-services,982,2025-09-08 15:43:35,2026-08-12 21:41:41.391515
PO0002627,V01434,Info-mediaries,26,2026-03-21 12:20:12,2026-08-12 21:41:41.391515
PO0002628,V02716,Architectures,806,2024-11-09 10:39:53,2026-08-12 21:41:41.391515
PO0002629,V03028,Roi,315,2025-06-05 11:55:50,2026-08-12 21:41:41.391515
PO0002631,V03481,Communities,830,2025-02-02 16:54:47,2026-08-12 21:41:41.391515
PO0002632,V03699,Niches,174,2024-04-26 23:04:53,2026-08-12 21:41:41.391515
PO0002633,V04236,Relationships,451,2025-05-09 15:04:05,2026-08-12 21:41:41.391515
PO0002634,V04090,Models,209,2025-11-10 05:33:32,2026-08-12 21:41:41.391515
PO0002635,V04564,Platforms,509,2025-03-17 12:27:39,2026-08-12 21:41:41.391515
PO0002636,V02464,E-markets,547,2025-03-22 01:22:54,2026-08-12 21:41:41.391515
PO0002637,V04909,Relationships,944,2025-11-22 15:50:59,2026-08-12 21:41:41.391515
PO0002638,V00364,E-markets,591,2024-12-26 12:31:25,2026-08-12 21:41:41.391515
PO0002640,V02403,Users,414,2026-01-10 22:57:12,2026-08-12 21:41:41.391515
PO0002641,V01073,Bandwidth,789,2025-12-08 13:30:30,2026-08-12 21:41:41.391515
PO0002643,V04480,Users,605,2025-11-06 09:55:47,2026-08-12 21:41:41.391515
PO0002644,V00281,Architectures,50,2026-03-28 12:03:09,2026-08-12 21:41:41.391515
PO0002645,V02159,Platforms,483,2025-11-24 14:15:13,2026-08-12 21:41:41.391515
PO0002646,V01356,Communities,450,2024-11-04 19:52:35,2026-08-12 21:41:41.391515
PO0002647,V03911,Markets,108,2024-12-16 09:20:00,2026-08-12 21:41:41.391515
PO0002648,V03262,Users,713,2025-02-08 14:06:36,2026-08-12 21:41:41.391515
PO0002649,V02161,Action-items,320,2025-11-02 10:43:38,2026-08-12 21:41:41.391515
PO0002650,V00919,Services,86,2024-05-23 17:44:41,2026-08-12 21:41:41.391515
PO0002651,V03296,E-services,535,2026-02-26 21:18:40,2026-08-12 21:41:41.391515
PO0002652,V02791,Niches,731,2024-12-11 06:23:33,2026-08-12 21:41:41.391515
PO0002653,V04204,Platforms,830,2025-09-08 19:58:09,2026-08-12 21:41:41.391515
PO0002655,V03421,Functionalities,721,2026-03-13 06:26:40,2026-08-12 21:41:41.391515
PO0002656,V03918,Partnerships,201,2024-08-08 02:37:10,2026-08-12 21:41:41.391515
PO0002658,V00091,Schemas,149,2025-03-09 10:11:37,2026-08-12 21:41:41.391515
PO0002659,V03274,Relationships,70,2024-10-04 22:12:56,2026-08-12 21:41:41.391515
PO0002660,V00897,Niches,760,2026-02-08 21:02:10,2026-08-12 21:41:41.391515
PO0002661,V04496,Schemas,101,2025-08-23 11:02:17,2026-08-12 21:41:41.391515
PO0002662,V03318,Networks,631,2024-12-06 21:42:27,2026-08-12 21:41:41.391515
PO0002663,V01523,Bandwidth,901,2025-02-09 08:26:50,2026-08-12 21:41:41.391515
PO0002664,V00608,Metrics,583,2026-01-18 23:20:42,2026-08-12 21:41:41.391515
PO0002665,V00779,Networks,793,2024-05-07 13:04:02,2026-08-12 21:41:41.391515
PO0002666,V00619,Systems,39,2024-07-10 04:07:27,2026-08-12 21:41:41.391515
PO0002667,V02359,Schemas,586,2025-08-14 03:49:45,2026-08-12 21:41:41.391515
PO0002668,V02411,Metrics,643,2024-06-25 10:42:54,2026-08-12 21:41:41.391515
PO0002669,V03676,E-services,900,2025-01-01 13:48:51,2026-08-12 21:41:41.391515
PO0002670,V00762,Convergence,836,2024-10-18 18:40:50,2026-08-12 21:41:41.391515
PO0002671,V00075,Channels,947,2024-04-23 07:45:03,2026-08-12 21:41:41.391515
PO0002673,V00972,E-business,488,2025-05-10 18:19:25,2026-08-12 21:41:41.391515
PO0002674,V03865,Web-readiness,908,2025-10-28 14:38:10,2026-08-12 21:41:41.391515
PO0002675,V00637,E-markets,425,2025-11-16 12:25:34,2026-08-12 21:41:41.391515
PO0002676,V03285,E-business,54,2025-12-29 06:13:14,2026-08-12 21:41:41.391515
PO0002677,V01850,Metrics,863,2025-08-17 04:12:01,2026-08-12 21:41:41.391515
PO0002678,V00327,Bandwidth,423,2024-09-24 04:52:05,2026-08-12 21:41:41.391515
PO0002679,V01390,E-business,276,2025-11-07 11:34:38,2026-08-12 21:41:41.391515
PO0002681,V02362,E-markets,111,2025-05-05 00:19:52,2026-08-12 21:41:41.391515
PO0002682,V00400,E-services,199,2026-02-03 14:32:14,2026-08-12 21:41:41.391515
PO0002683,V01114,Users,662,2024-08-11 15:53:20,2026-08-12 21:41:41.391515
PO0002685,V00381,E-markets,596,2024-10-17 10:37:44,2026-08-12 21:41:41.391515
PO0002686,V02348,Web-readiness,14,2025-01-14 15:28:27,2026-08-12 21:41:41.391515
PO0002687,V02555,E-markets,916,2025-06-25 16:16:57,2026-08-12 21:41:41.391515
PO0002688,V01417,E-services,341,2025-03-11 16:08:19,2026-08-12 21:41:41.391515
PO0002689,V04664,Models,418,2024-06-21 12:47:31,2026-08-12 21:41:41.391515
PO0002690,V01681,Systems,38,2025-05-04 12:13:54,2026-08-12 21:41:41.391515
PO0002691,V04274,Metrics,355,2025-03-02 08:00:19,2026-08-12 21:41:41.391515
PO0002692,V03560,Solutions,494,2025-06-07 08:47:24,2026-08-12 21:41:41.391515
PO0002693,V01243,Action-items,209,2024-08-27 07:59:59,2026-08-12 21:41:41.391515
PO0002694,V03294,E-services,487,2024-08-22 18:06:30,2026-08-12 21:41:41.391515
PO0002696,V04556,Paradigms,572,2024-12-20 21:20:12,2026-08-12 21:41:41.391515
PO0002697,V01346,Platforms,705,2025-11-26 21:06:48,2026-08-12 21:41:41.391515
PO0002698,V00061,Architectures,65,2024-07-05 21:19:59,2026-08-12 21:41:41.391515
PO0002699,V03141,Convergence,706,2025-11-21 02:59:55,2026-08-12 21:41:41.391515
PO0002700,V03239,Networks,830,2025-09-27 16:54:19,2026-08-12 21:41:41.391515
PO0002701,V01264,Schemas,788,2024-07-25 01:02:38,2026-08-12 21:41:41.391515
PO0002702,V03495,E-services,712,2026-01-19 14:52:06,2026-08-12 21:41:41.391515
PO0002703,V04332,Niches,829,2025-04-09 09:42:40,2026-08-12 21:41:41.391515
PO0002705,V00021,Users,753,2024-09-07 08:37:53,2026-08-12 21:41:41.391515
PO0002706,V01777,E-services,561,2025-02-18 05:21:50,2026-08-12 21:41:41.391515
PO0002707,V00732,Users,335,2025-04-04 21:53:15,2026-08-12 21:41:41.391515
PO0002708,V00483,Platforms,988,2024-04-20 22:53:26,2026-08-12 21:41:41.391515
PO0002709,V04151,Schemas,692,2025-05-18 15:51:25,2026-08-12 21:41:41.391515
PO0002710,V00896,Platforms,967,2025-02-16 11:18:01,2026-08-12 21:41:41.391515
PO0002711,V01728,Platforms,991,2026-02-05 03:04:08,2026-08-12 21:41:41.391515
PO0002712,V03364,Functionalities,685,2025-03-08 21:57:28,2026-08-12 21:41:41.391515
PO0002713,V01764,Niches,853,2025-10-16 12:05:23,2026-08-12 21:41:41.391515
PO0002714,V01233,Channels,957,2026-01-06 13:30:04,2026-08-12 21:41:41.391515
PO0002716,V01555,Users,343,2026-04-14 04:51:37,2026-08-12 21:41:41.391515
PO0002717,V00034,Channels,309,2025-01-15 16:49:39,2026-08-12 21:41:41.391515
PO0002718,V02550,E-services,54,2026-04-11 19:43:22,2026-08-12 21:41:41.391515
PO0002719,V03096,Schemas,285,2025-10-12 18:34:00,2026-08-12 21:41:41.391515
PO0002720,V00886,Metrics,544,2025-12-17 07:33:20,2026-08-12 21:41:41.391515
PO0002721,V04107,Schemas,920,2025-02-22 20:14:52,2026-08-12 21:41:41.391515
PO0002722,V02783,Systems,926,2024-08-14 13:38:40,2026-08-12 21:41:41.391515
PO0002724,V04245,E-tailers,953,2024-07-27 23:57:48,2026-08-12 21:41:41.391515
PO0002725,V01957,Metrics,-861,2024-11-18 10:20:42,2026-08-12 21:41:41.391515
PO0002726,V00563,Web-readiness,939,2024-06-16 11:53:19,2026-08-12 21:41:41.391515
PO0002728,V02487,Networks,467,2025-08-13 15:56:04,2026-08-12 21:41:41.391515
PO0002729,V01578,Users,21,2026-03-01 23:54:36,2026-08-12 21:41:41.391515
PO0002730,V00679,Services,234,2025-03-27 06:20:45,2026-08-12 21:41:41.391515
PO0002731,V02171,Action-items,377,2026-03-05 12:47:07,2026-08-12 21:41:41.391515
PO0002732,V01882,E-markets,256,2025-03-01 12:11:53,2026-08-12 21:41:41.391515
PO0002733,V02813,Architectures,521,2026-02-09 00:13:26,2026-08-12 21:41:41.391515
PO0002734,V02010,Schemas,415,2025-06-15 22:12:34,2026-08-12 21:41:41.391515
PO0002735,V01973,Systems,814,2025-03-27 07:36:51,2026-08-12 21:41:41.391515
PO0002736,V04804,Partnerships,164,2025-05-19 15:08:09,2026-08-12 21:41:41.391515
PO0002737,V02985,Services,760,2026-02-12 02:00:24,2026-08-12 21:41:41.391515
PO0002738,V02567,Platforms,744,2026-02-02 19:14:29,2026-08-12 21:41:41.391515
PO0002739,V02119,Paradigms,641,2024-11-13 09:11:11,2026-08-12 21:41:41.391515
PO0002740,V01232,Models,10,2025-12-22 16:50:16,2026-08-12 21:41:41.391515
PO0002741,V03743,Methodologies,188,2025-08-15 07:54:16,2026-08-12 21:41:41.391515
PO0002742,V04655,Metrics,43,2024-12-01 22:30:56,2026-08-12 21:41:41.391515
PO0002743,V00601,Systems,924,2025-04-20 15:13:18,2026-08-12 21:41:41.391515
PO0002744,V04734,E-services,74,2025-04-15 19:12:29,2026-08-12 21:41:41.391515
PO0002745,V03200,E-tailers,988,2026-01-22 14:03:47,2026-08-12 21:41:41.391515
PO0002746,V04487,E-services,866,2024-06-19 13:10:17,2026-08-12 21:41:41.391515
PO0002747,V00539,Experiences,745,2025-09-14 12:02:57,2026-08-12 21:41:41.391515
PO0002748,V03922,Web-readiness,863,2024-08-20 00:09:05,2026-08-12 21:41:41.391515
PO0002749,V02835,Action-items,325,2025-07-11 02:15:15,2026-08-12 21:41:41.391515
PO0002750,V03193,Bandwidth,749,2024-06-03 16:19:38,2026-08-12 21:41:41.391515
PO0002751,V01732,Infrastructures,974,2025-08-27 10:05:15,2026-08-12 21:41:41.391515
PO0002752,V00570,Schemas,576,2024-09-26 07:51:53,2026-08-12 21:41:41.391515
PO0002753,V04051,Markets,348,2025-01-23 20:59:41,2026-08-12 21:41:41.391515
PO0002754,V04276,Users,797,2024-04-29 16:37:54,2026-08-12 21:41:41.391515
PO0002755,V00790,Paradigms,193,2024-05-16 08:34:34,2026-08-12 21:41:41.391515
PO0002756,V00943,Functionalities,319,2025-03-04 14:58:19,2026-08-12 21:41:41.391515
PO0002757,V01430,Platforms,902,2026-04-12 10:01:19,2026-08-12 21:41:41.391515
PO0002758,V00119,Systems,94,2024-07-11 13:20:46,2026-08-12 21:41:41.391515
PO0002759,V02328,Bandwidth,469,2026-01-04 06:15:31,2026-08-12 21:41:41.391515
PO0002760,V01575,Roi,85,2025-05-19 08:06:40,2026-08-12 21:41:41.391515
PO0002761,V00166,Systems,-113,2024-12-09 14:14:58,2026-08-12 21:41:41.391515
PO0002762,V02516,Architectures,960,2025-05-11 20:00:38,2026-08-12 21:41:41.391515
PO0002763,V03294,E-services,184,2025-07-01 08:11:50,2026-08-12 21:41:41.391515
PO0002764,V00027,Functionalities,767,2025-04-28 10:53:46,2026-08-12 21:41:41.391515
PO0002765,V04861,E-tailers,52,2024-12-08 01:30:34,2026-08-12 21:41:41.391515
PO0002766,V04726,Roi,152,2024-08-09 01:52:53,2026-08-12 21:41:41.391515
PO0002767,V00013,Models,161,2024-07-24 12:40:30,2026-08-12 21:41:41.391515
PO0002768,V04827,Networks,50,2024-10-17 18:21:57,2026-08-12 21:41:41.391515
PO0002769,V00771,Metrics,345,2024-12-17 06:46:45,2026-08-12 21:41:41.391515
PO0002770,V02469,Bandwidth,867,2026-02-18 04:03:53,2026-08-12 21:41:41.391515
PO0002771,V04424,Systems,697,2024-11-15 04:17:56,2026-08-12 21:41:41.391515
PO0002772,V00059,Roi,232,2026-01-08 11:16:10,2026-08-12 21:41:41.391515
PO0002774,V04939,Experiences,119,2024-12-12 22:14:54,2026-08-12 21:41:41.391515
PO0002775,V03170,Channels,447,2024-05-29 16:14:26,2026-08-12 21:41:41.391515
PO0002776,V02918,Architectures,505,2024-12-12 15:31:09,2026-08-12 21:41:41.391515
PO0002778,V02659,Metrics,177,2025-03-09 16:03:04,2026-08-12 21:41:41.391515
PO0002779,V01501,Channels,570,2026-03-01 12:25:42,2026-08-12 21:41:41.391515
PO0002781,V02660,Solutions,361,2025-11-24 13:53:33,2026-08-12 21:41:41.391515
PO0002782,V03877,Services,867,2025-02-05 22:08:01,2026-08-12 21:41:41.391515
PO0002783,V03035,E-markets,906,2025-06-17 09:44:33,2026-08-12 21:41:41.391515
PO0002784,V00861,Channels,367,2024-08-14 08:22:50,2026-08-12 21:41:41.391515
PO0002785,V03494,Niches,686,2024-07-12 19:21:15,2026-08-12 21:41:41.391515
PO0002786,V02079,Metrics,180,2024-08-13 03:35:22,2026-08-12 21:41:41.391515
PO0002787,V00093,Markets,667,2024-06-24 11:45:00,2026-08-12 21:41:41.391515
PO0002788,V04615,Solutions,688,2025-01-04 04:51:41,2026-08-12 21:41:41.391515
PO0002789,V01542,E-commerce,304,2025-12-23 02:35:13,2026-08-12 21:41:41.391515
PO0002790,V02151,Systems,570,2025-08-25 22:24:47,2026-08-12 21:41:41.391515
PO0002791,V03042,Solutions,167,2025-03-20 04:35:41,2026-08-12 21:41:41.391515
PO0002792,V00740,E-tailers,884,2026-02-02 03:43:17,2026-08-12 21:41:41.391515
PO0002794,V01897,Info-mediaries,430,2025-07-31 14:45:41,2026-08-12 21:41:41.391515
PO0002795,V03973,Architectures,873,2025-11-12 10:14:39,2026-08-12 21:41:41.391515
PO0002796,V00824,Relationships,783,2025-11-22 11:44:46,2026-08-12 21:41:41.391515
PO0002797,V00646,Metrics,620,2025-01-19 17:43:27,2026-08-12 21:41:41.391515
PO0002798,V01868,Metrics,644,2024-08-23 02:24:17,2026-08-12 21:41:41.391515
PO0002799,V00288,Infrastructures,785,2025-01-20 05:35:47,2026-08-12 21:41:41.391515
PO0002800,V04196,Communities,809,2024-11-03 10:51:52,2026-08-12 21:41:41.391515
PO0002801,V01266,Metrics,363,2025-07-08 11:49:24,2026-08-12 21:41:41.391515
PO0002802,V04405,Methodologies,32,2025-12-19 05:50:34,2026-08-12 21:41:41.391515
PO0002803,V03060,Metrics,194,2024-08-29 15:44:56,2026-08-12 21:41:41.391515
PO0002804,V00061,Architectures,656,2024-05-01 08:39:28,2026-08-12 21:41:41.391515
PO0002806,V01811,Platforms,959,2025-09-12 14:04:03,2026-08-12 21:41:41.391515
PO0002807,V04225,E-services,915,2025-10-06 16:32:16,2026-08-12 21:41:41.391515
PO0002808,V04311,Systems,538,2024-11-18 16:52:32,2026-08-12 21:41:41.391515
PO0002809,V01966,Partnerships,695,2025-12-31 04:27:22,2026-08-12 21:41:41.391515
PO0002810,V01374,E-services,651,2024-11-23 20:42:12,2026-08-12 21:41:41.391515
PO0002811,V02527,Bandwidth,32,2025-08-30 07:10:30,2026-08-12 21:41:41.391515
PO0002812,V00325,Networks,829,2026-01-13 15:31:11,2026-08-12 21:41:41.391515
PO0002813,V03857,Communities,486,2024-06-25 07:31:27,2026-08-12 21:41:41.391515
PO0002814,V02732,Users,249,2025-12-04 07:11:14,2026-08-12 21:41:41.391515
PO0002815,V01343,Users,211,2024-07-23 02:34:29,2026-08-12 21:41:41.391515
PO0002816,V03514,E-business,560,2024-07-05 12:21:30,2026-08-12 21:41:41.391515
PO0002817,V01740,Users,165,2025-09-20 20:42:22,2026-08-12 21:41:41.391515
PO0002818,V01049,E-tailers,833,2025-10-21 16:20:09,2026-08-12 21:41:41.391515
PO0002819,V01625,Infrastructures,92,2025-08-06 17:14:34,2026-08-12 21:41:41.391515
PO0002820,V04647,Users,756,2025-05-05 23:26:15,2026-08-12 21:41:41.391515
PO0002821,V01298,E-business,447,2025-12-10 06:38:06,2026-08-12 21:41:41.391515
PO0002822,V02652,E-services,55,2024-09-16 21:46:09,2026-08-12 21:41:41.391515
PO0002823,V01623,E-markets,327,2025-06-16 15:26:27,2026-08-12 21:41:41.391515
PO0002824,V03009,Users,654,2025-06-19 12:57:34,2026-08-12 21:41:41.391515
PO0002825,V02007,Niches,952,2024-06-19 09:13:27,2026-08-12 21:41:41.391515
PO0002826,V01599,Paradigms,867,2025-06-04 14:23:47,2026-08-12 21:41:41.391515
PO0002827,V01897,E-services,71,2024-08-09 23:49:40,2026-08-12 21:41:41.391515
PO0002828,V00948,Channels,250,2025-04-13 02:17:42,2026-08-12 21:41:41.391515
PO0002829,V01975,E-services,687,2024-10-28 11:19:16,2026-08-12 21:41:41.391515
PO0002831,V03814,Paradigms,443,2026-02-12 19:04:07,2026-08-12 21:41:41.391515
PO0002832,V03423,Info-mediaries,612,2025-09-19 09:27:52,2026-08-12 21:41:41.391515
PO0002833,V04078,E-services,31,2025-03-17 05:57:36,2026-08-12 21:41:41.391515
PO0002834,V00854,Schemas,-279,2024-10-16 08:57:54,2026-08-12 21:41:41.391515
PO0002836,V01696,Metrics,918,2024-10-10 00:57:20,2026-08-12 21:41:41.391515
PO0002837,V04271,Roi,836,2025-01-05 01:04:58,2026-08-12 21:41:41.391515
